time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15
393,-0.5888503,-0.4803834,0.77052796,-0.5808238,1.1949065,0.2935764,-0.48788205,-0.58779263,-0.44938195,-0.53406405,-0.54094714,-0.40153062,-0.47288477,-0.3394092,-0.5852614,-0.5920233,-0.5102104,-0.43022597,0.62906843
394,1.1151286,1.7235079,1.7357111,1.7104868,0.7648205,1.4165308,1.7232088,1.7346238,1.7389731,1.7177571,1.7256182,1.7046676,1.7238069,1.7239876,1.7288141,1.7267331,1.7307403,1.7217034,1.2318981
395,-1.3085314,-0.5936289,-0.58271,-0.5808238,-1.003004,-1.297148,-0.5952344,-0.58779263,-0.6042021,-0.58490014,-0.58333874,-0.6085472,-0.59118694,-0.6156184,-0.5852614,-0.5920233,-0.59041065,-0.59831196,-1.3426816
396,-0.8066702,-0.6206141,-0.4077636,-0.5808238,-0.97290194,-0.2247233,-0.64416915,-0.58779263,-0.6672651,-0.6117448,-0.59886,-0.71089554,-0.6478686,-0.7512596,-0.5852614,-0.5920233,-0.6294834,-0.66990924,-0.46877703
397,-0.5888503,-0.47984567,0.7724088,-0.5808238,1.1957164,0.29124218,-0.48680657,-0.58779263,-0.44938195,-0.53406405,-0.54094714,-0.4004535,-0.47288477,-0.3394092,-0.5852614,-0.5920233,-0.5091262,-0.431272,0.63130623
398,1.1167291,1.7220962,1.7422116,1.7135516,0.7649306,1.4156739,1.7415541,1.734887,1.7441837,1.7222772,1.7243813,1.7070291,1.7125235,1.7219152,1.7298838,1.7267429,1.7320724,1.7128376,1.2339953
399,-1.3085314,-0.5936289,-0.58271,-0.5808238,-1.003004,-1.297148,-0.5952344,-0.58779263,-0.6042021,-0.58490014,-0.58333874,-0.6085369,-0.5911768,-0.6156184,-0.5852614,-0.5920233,-0.59040034,-0.59831196,-1.3426816
400,-0.80591506,-0.6211511,-0.4077636,-0.5808238,-0.97290194,-0.2247233,-0.64416915,-0.58779263,-0.6672651,-0.6117448,-0.59886,-0.7098184,-0.6478686,-0.7502528,-0.5852614,-0.5920233,-0.6305573,-0.66990924,-0.46877703
401,-0.5888503,-0.4803701,0.76991653,-0.5808238,1.1924609,0.29006943,-0.48680657,-0.58779263,-0.4504447,-0.53406405,-0.54094714,-0.40153062,-0.47393367,-0.3394092,-0.5852614,-0.5920233,-0.5091262,-0.431272,0.62906843
402,1.1149343,1.7246958,1.7427582,1.7143669,0.76323205,1.4145801,1.7471488,1.7341559,1.7412946,1.7279836,1.7257853,1.7101156,1.7154053,1.7236063,1.7294253,1.7262332,1.7296457,1.7115681,1.2321684
403,-1.3085314,-0.5936289,-0.58271,-0.5808238,-1.0030118,-1.297148,-0.5952344,-0.58779263,-0.6042021,-0.58490014,-0.58333874,-0.6085472,-0.59118694,-0.6156282,-0.5852614,-0.5920233,-0.59040034,-0.59831196,-1.3426816
404,-0.8066702,-0.6206141,-0.4077636,-0.5808238,-0.97290194,-0.2247233,-0.64416915,-0.58779263,-0.6672651,-0.6117448,-0.59886,-0.7098184,-0.64681965,-0.7512596,-0.5852614,-0.5920233,-0.6294834,-0.66990924,-0.46877703
405,-0.5888503,-0.4803701,0.77307075,-0.5808238,1.1916509,0.29006943,-0.48680657,-0.58779263,-0.44938195,-0.53406405,-0.54094714,-0.40153062,-0.47393367,-0.3394092,-0.5852614,-0.5920233,-0.5091262,-0.431272,0.633544
406,1.116352,1.723557,1.7445757,1.7180305,0.7628704,1.4147379,1.7438914,1.7342339,1.746629,1.7240975,1.7263349,1.7082098,1.7236948,1.7232544,1.7292012,1.7264684,1.7234193,1.7209316,1.2341791
407,-1.3085372,-0.5936289,-0.58271,-0.5808238,-1.0030118,-1.2971593,-0.5952344,-0.58779263,-0.6042021,-0.58490014,-0.58333874,-0.6085472,-0.59119713,-0.6156282,-0.5852614,-0.5920233,-0.59040034,-0.59831196,-1.3426708
408,-0.80591506,-0.6206141,-0.4066381,-0.5808238,-0.97290194,-0.22356182,-0.64416915,-0.58779263,-0.6672651,-0.6117448,-0.59886,-0.7098184,-0.6447117,-0.7502528,-0.5852614,-0.5920233,-0.6294834,-0.6688632,-0.46766353
409,-0.5888503,-0.48142108,0.7751854,-0.5808238,1.1900232,0.2935764,-0.4857414,-0.58779263,-0.44938195,-0.53406405,-0.54094714,-0.40260777,-0.47710076,-0.34143266,-0.5852614,-0.5920233,-0.5091262,-0.43232816,0.63690615
410,1.1179111,1.7179334,1.7497108,1.7124578,0.7620368,1.4170271,1.749641,1.7332201,1.7499204,1.7237703,1.7269043,1.7040462,1.6974314,1.7096962,1.7291605,1.7294083,1.723409,1.6972994,1.2365358
411,-1.3085287,-0.5936289,-0.58271,-0.5808238,-1.0030118,-1.297148,-0.5952344,-0.58779263,-0.6042021,-0.58490014,-0.58333874,-0.6085472,-0.5912073,-0.61563796,-0.5852614,-0.5920233,-0.59040034,-0.5983221,-1.3426708
412,-0.8051526,-0.6211511,-0.41035748,-0.5808238,-0.97290194,-0.23172598,-0.64416915,-0.58779263,-0.6672651,-0.6117448,-0.59886,-0.7098184,-0.6447117,-0.74923617,-0.5852614,-0.5920233,-0.6305573,-0.6688632,-0.46990132
413,-0.5888503,-0.48195368,0.76613176,-0.5808238,1.1940887,0.2690614,-0.48680657,-0.58779263,-0.4504447,-0.53406405,-0.54094714,-0.4036849,-0.47710076,-0.34345615,-0.5852614,-0.5920233,-0.5091262,-0.4333742,0.6234794
414,1.1122128,1.7203717,1.7404085,1.7187321,0.7644431,1.4014655,1.7521436,1.7336587,1.7364968,1.7220113,1.7257853,1.697915,1.7019733,1.6989435,1.7292012,1.7295357,1.7276942,1.6985384,1.228136
415,-1.3085763,-0.5936289,-0.58271,-0.5808238,-1.003004,-1.2972044,-0.5952344,-0.58779263,-0.6042021,-0.58490014,-0.58333874,-0.6085472,-0.5912073,-0.6156575,-0.5852614,-0.5920233,-0.59040034,-0.5983221,-1.3426924
416,-0.80439746,-0.6211511,-0.41240135,-0.5808238,-0.97290194,-0.2399014,-0.64416915,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7098184,-0.64365256,-0.74822927,-0.5852614,-0.5920233,-0.6305573,-0.6688632,-0.46990132
417,-0.5888503,-0.4824914,0.7673738,-0.5808238,1.1957164,0.2433849,-0.48788205,-0.58779263,-0.45365354,-0.53406405,-0.54094714,-0.40260777,-0.47710076,-0.34244928,-0.5852614,-0.5920233,-0.5080523,-0.431272,0.6245929
418,1.112873,1.7154148,1.7298698,1.7173183,0.7650407,1.3856333,1.7275728,1.7334346,1.7028708,1.7239134,1.727199,1.7016124,1.7135113,1.7004489,1.7286816,1.7268801,1.7237808,1.7134571,1.2288171
419,-1.3086187,-0.5936289,-0.58271,-0.5808238,-1.003004,-1.2972608,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912175,-0.6156575,-0.5852614,-0.5920233,-0.59040034,-0.5983221,-1.3426924
420,-0.80439746,-0.6211511,-0.41013944,-0.5808238,-0.97290194,-0.23756719,-0.64309365,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7098184,-0.64365256,-0.74822927,-0.5852614,-0.5920233,-0.6305573,-0.66990924,-0.46766353
421,-0.5888503,-0.4835484,0.7766299,-0.5808238,1.1924609,0.25154907,-0.48894718,-0.58779263,-0.45365354,-0.53406405,-0.54094714,-0.40260777,-0.47814965,-0.34244928,-0.5852614,-0.5920233,-0.5091262,-0.43232816,0.6380196
422,1.1185555,1.7193265,1.7300881,1.7197744,0.7636095,1.3911476,1.7060527,1.7341851,1.7050375,1.7240463,1.7275523,1.704678,1.7192751,1.7009279,1.7287225,1.7263607,1.7255259,1.7193778,1.2368709
423,-1.3085964,-0.5936289,-0.58271,-0.5808238,-1.0030118,-1.2972382,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912175,-0.6156575,-0.5852614,-0.5920233,-0.59040034,-0.5983221,-1.3426708
424,-0.8051526,-0.6211511,-0.4104298,-0.5808238,-0.97290194,-0.23872866,-0.64416915,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7098184,-0.64365256,-0.74923617,-0.5852614,-0.5920233,-0.6305573,-0.6688632,-0.46766353
425,-0.5888503,-0.48460242,0.7764062,-0.5808238,1.1949065,0.24805336,-0.48894718,-0.58779263,-0.45258048,-0.53406405,-0.54094714,-0.40260777,-0.48025766,-0.34345615,-0.5852614,-0.5920233,-0.5080523,-0.4333742,0.63690615
426,1.1180866,1.7123504,1.7319691,1.7143772,0.76474977,1.3890163,1.7103236,1.7349552,1.7149427,1.7221545,1.7285438,1.7032694,1.7019122,1.6982299,1.7309738,1.7290555,1.7271056,1.7003664,1.2358656
427,-1.3086048,-0.5936289,-0.58271,-0.5808238,-1.003004,-1.2972496,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912277,-0.61564773,-0.5852614,-0.5920233,-0.59040034,-0.5983221,-1.3426708
428,-0.8051526,-0.6211511,-0.40958658,-0.5808238,-0.97290194,-0.23872866,-0.64416915,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7098184,-0.6425935,-0.74923617,-0.5852614,-0.5920233,-0.6305573,-0.6688632,-0.46653923
429,-0.5888503,-0.48406985,0.77452344,-0.5808238,1.1940887,0.2468806,-0.48788205,-0.58779263,-0.45365354,-0.53406405,-0.54195833,-0.40260777,-0.48025766,-0.34345615,-0.5852614,-0.5920233,-0.5080523,-0.4333742,0.63466835
430,1.1184464,1.7142148,1.730572,1.7181026,0.7643723,1.3877308,1.7175418,1.7332103,1.7108878,1.7265007,1.7282591,1.6994063,1.7047025,1.700615,1.7268071,1.7296925,1.7278594,1.7079324,1.236471
431,-1.3086048,-0.5936289,-0.58271,-0.5808238,-1.003004,-1.2972496,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912277,-0.61564773,-0.5852614,-0.5920233,-0.59040034,-0.5983221,-1.3426708
432,-0.8051526,-0.62169313,-0.4104298,-0.5808238,-0.97290194,-0.23872866,-0.64416915,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7098184,-0.6425935,-0.74923617,-0.5852614,-0.5920233,-0.6316415,-0.6688632,-0.46766353
433,-0.5888503,-0.48407796,0.77696705,-0.5808238,1.2038631,0.24805336,-0.48894718,-0.58779263,-0.45258048,-0.53406405,-0.54094714,-0.40260777,-0.47920874,-0.34345615,-0.5852614,-0.5920233,-0.5080523,-0.43232816,0.63466835
434,1.1186365,1.7198212,1.730269,1.7141812,0.76938146,1.3885202,1.7127953,1.7339609,1.7181928,1.7250077,1.727513,1.7003695,1.7218007,1.6973794,1.7290382,1.7288986,1.7282518,1.7214496,1.2350549
435,-1.3086048,-0.5936289,-0.58271,-0.5808238,-1.0029882,-1.2972496,-0.5952344,-0.58779263,-0.6042021,-0.58490014,-0.58333874,-0.6085472,-0.5912277,-0.6156575,-0.5852614,-0.5920233,-0.59040034,-0.5983221,-1.3426708
436,-0.80439746,-0.62169313,-0.410723,-0.5808238,-0.97290194,-0.2399014,-0.64416915,-0.58779263,-0.6672651,-0.6117448,-0.59886,-0.7098184,-0.6425935,-0.74822927,-0.5852614,-0.5920233,-0.6316415,-0.6688632,-0.46766353
437,-0.5888503,-0.48406985,0.77907354,-0.5808238,1.2022353,0.2433849,-0.48788205,-0.58779263,-0.45151776,-0.53406405,-0.54195833,-0.40260777,-0.48025766,-0.34447277,-0.5852614,-0.5920233,-0.50697845,-0.4333742,0.6380196
438,1.1200693,1.7200598,1.7342073,1.7193305,0.76836705,1.3862987,1.720789,1.7331518,1.7373738,1.7250077,1.7253139,1.700183,1.7121059,1.6953266,1.7285594,1.7291241,1.7282724,1.7094862,1.2373034
439,-1.3086133,-0.5936289,-0.58271,-0.5808238,-1.0029961,-1.2972608,-0.5952344,-0.58779263,-0.6042021,-0.58490014,-0.58333874,-0.6085472,-0.5912277,-0.6156575,-0.5852614,-0.5920233,-0.59039,-0.5983221,-1.3426708
440,-0.80439746,-0.62169313,-0.41046333,-0.5808238,-0.97290194,-0.24223563,-0.64416915,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7098184,-0.6425935,-0.74822927,-0.5852614,-0.5920233,-0.6316415,-0.6688632,-0.46653923
441,-0.5888503,-0.48406985,0.78309023,-0.5808238,1.198162,0.23871645,-0.48788205,-0.58779263,-0.45258048,-0.53406405,-0.54195833,-0.4036849,-0.48025766,-0.34447277,-0.5852614,-0.5920233,-0.50697845,-0.43232816,0.64473295
442,1.122277,1.7206683,1.7330244,1.7164618,0.76649547,1.3826451,1.734367,1.7325767,1.7299037,1.7248747,1.7280726,1.6997792,1.7094786,1.6959522,1.7322268,1.729369,1.7275393,1.7064903,1.240871
443,-1.3086078,-0.5936289,-0.58271,-0.5808238,-1.003004,-1.2972608,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912277,-0.6156575,-0.5852614,-0.5920233,-0.59039,-0.59831196,-1.3426492
444,-0.8051526,-0.62169313,-0.40987977,-0.5808238,-0.97290194,-0.2399014,-0.64309365,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7098184,-0.6425935,-0.74923617,-0.5852614,-0.5920233,-0.6316415,-0.66990924,-0.46653923
445,-0.5888503,-0.4835454,0.7817976,-0.5808238,1.2030454,0.2433849,-0.48788205,-0.58779263,-0.45258048,-0.53406405,-0.54195833,-0.4036849,-0.47920874,-0.34447277,-0.5852614,-0.5920233,-0.50697845,-0.43022597,0.6413817
446,1.1220142,1.724051,1.7345952,1.7188147,0.76875234,1.3849117,1.7293102,1.7344677,1.7174087,1.7234635,1.7283475,1.6967756,1.7269638,1.6968907,1.7349776,1.7278796,1.7289023,1.7246383,1.2397681
447,-1.3086021,-0.5936289,-0.58271,-0.5808238,-1.0029961,-1.2972496,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912277,-0.61564773,-0.5852614,-0.5920233,-0.59039,-0.59831196,-1.34266
448,-0.80439746,-0.62169313,-0.410723,-0.5808238,-0.97290194,-0.2399014,-0.64309365,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7098184,-0.6425935,-0.74822927,-0.5852614,-0.5920233,-0.6316415,-0.6688632,-0.46766353
449,-0.5888503,-0.48407796,0.7658705,-0.5808238,1.1997898,0.2433849,-0.48894718,-0.58779263,-0.45151776,-0.53406405,-0.54195833,-0.4036849,-0.47920874,-0.34345615,-0.5852614,-0.5920233,-0.50697845,-0.43232816,0.6212308
450,1.1145924,1.7161143,1.7332685,1.7168539,0.7673133,1.3854305,1.709455,1.7326547,1.726571,1.7246192,1.7304975,1.6973038,1.7153748,1.6948085,1.73511,1.7304764,1.7297903,1.7149601,1.2303522
451,-1.3086214,-0.5936289,-0.58271,-0.5808238,-1.0029961,-1.2972608,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912277,-0.6156575,-0.5852614,-0.5920233,-0.59039,-0.5983221,-1.3427032
452,-0.80439746,-0.62223005,-0.4118485,-0.5808238,-0.97290194,-0.24106288,-0.64416915,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7087413,-0.6425935,-0.74822927,-0.5852614,-0.5920233,-0.63271534,-0.6688632,-0.46877703
453,-0.5888503,-0.4835454,0.7698953,-0.5808238,1.1957164,0.24105068,-0.48788205,-0.58779263,-0.45258048,-0.53406405,-0.54195833,-0.4036849,-0.47920874,-0.34345615,-0.5852614,-0.5920233,-0.50697845,-0.43232816,0.62795496
454,1.1145108,1.7176378,1.7341728,1.7130255,0.7653002,1.3839757,1.7291964,1.7333273,1.7222478,1.7213466,1.7277977,1.6975316,1.7139288,1.6964215,1.7367095,1.7310252,1.7270643,1.7085925,1.2309144
455,-1.3086187,-0.5936289,-0.58271,-0.5808238,-1.003004,-1.2972608,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912277,-0.6156575,-0.5852614,-0.5920233,-0.59039,-0.5983221,-1.3426924
456,-0.80439746,-0.62223005,-0.40987977,-0.5808238,-0.97290194,-0.2399014,-0.64309365,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7098184,-0.64365256,-0.74822927,-0.5852614,-0.5920233,-0.63271534,-0.6688632,-0.46653923
457,-0.5888503,-0.4835454,0.78161436,-0.5808238,1.198972,0.24454638,-0.48788205,-0.58779263,-0.45258048,-0.53406405,-0.54195833,-0.4036849,-0.47920874,-0.34447277,-0.5852614,-0.5920233,-0.50697845,-0.43232816,0.64249516
458,1.1219871,1.7214203,1.7346028,1.7139541,0.76676285,1.3856899,1.7207683,1.7340194,1.7220724,1.7222465,1.7266098,1.6989713,1.7242548,1.695092,1.7363529,1.732691,1.7278078,1.7157015,1.2403952
459,-1.3086021,-0.5936289,-0.58271,-0.5808238,-1.0029961,-1.2972496,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912175,-0.61564773,-0.5852614,-0.5920233,-0.59039,-0.5983221,-1.34266
460,-0.80439746,-0.62169313,-0.41101336,-0.5808238,-0.97290194,-0.24106288,-0.64416915,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7098184,-0.6425935,-0.74822927,-0.5852614,-0.5920233,-0.6316415,-0.6688632,-0.46766353
461,-0.5888503,-0.4835454,0.7780552,-0.5808238,1.198162,0.24221215,-0.48788205,-0.58779263,-0.45258048,-0.53406405,-0.54195833,-0.40260777,-0.47920874,-0.34447277,-0.5852614,-0.5920233,-0.50697845,-0.4333742,0.6380196
462,1.11927,1.7201707,1.7346946,1.7258424,0.76636964,1.3846862,1.723002,1.7341655,1.7186675,1.7216738,1.7260208,1.7010427,1.7149268,1.692482,1.7362816,1.7320149,1.7240905,1.7132336,1.2369034
463,-1.3086133,-0.5936289,-0.58271,-0.5808238,-1.003004,-1.2972608,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912277,-0.6156575,-0.5852614,-0.5920233,-0.59039,-0.5983221,-1.3426708
464,-0.80439746,-0.62223005,-0.41017014,-0.5808238,-0.97290194,-0.24106288,-0.64309365,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7087413,-0.6425935,-0.74822927,-0.5852614,-0.5920233,-0.63271534,-0.667807,-0.46653923
465,-0.5888503,-0.48406985,0.78349715,-0.5808238,1.1997898,0.23987792,-0.48788205,-0.58779263,-0.45151776,-0.53406405,-0.54195833,-0.4036849,-0.48025766,-0.34447277,-0.5852614,-0.5920233,-0.50590456,-0.4344304,0.64473295
466,1.1222045,1.7216303,1.7381632,1.7223027,0.7672111,1.3826903,1.7251426,1.733727,1.7394685,1.720958,1.7285242,1.6967238,1.7118615,1.6957763,1.7377282,1.7333281,1.7299968,1.7060333,1.2405357
467,-1.3086078,-0.5936289,-0.58271,-0.5808238,-1.0029961,-1.2972608,-0.5952344,-0.58779263,-0.6042021,-0.58490014,-0.58333874,-0.6085472,-0.5912277,-0.61564773,-0.5852614,-0.5920233,-0.59039,-0.5983221,-1.3426492
468,-0.8051526,-0.62223005,-0.40875146,-0.5808238,-0.97290194,-0.23872866,-0.64416915,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7087413,-0.6425935,-0.74923617,-0.5852614,-0.5920233,-0.63271534,-0.667807,-0.46542573
469,-0.5888503,-0.48353213,0.78413594,-0.5808238,1.198972,0.2468806,-0.48680657,-0.58779263,-0.45151776,-0.53406405,-0.54195833,-0.4036849,-0.48025766,-0.34345615,-0.5852614,-0.5920233,-0.50590456,-0.4344304,0.6458573
470,1.1228747,1.7209867,1.7380571,1.7247277,0.7667786,1.3863777,1.7398996,1.7347993,1.7336386,1.7172457,1.7268553,1.6976663,1.7104969,1.6969395,1.737443,1.7311527,1.7282931,1.7100245,1.2415735
471,-1.3085995,-0.5936289,-0.58271,-0.5808238,-1.0029961,-1.2972496,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912277,-0.61564773,-0.5852614,-0.5920233,-0.59039,-0.5983323,-1.3426492
472,-0.8051526,-0.62223005,-0.41240135,-0.5808238,-0.97290194,-0.2399014,-0.64309365,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7087413,-0.6425935,-0.74923617,-0.5852614,-0.5920233,-0.63271534,-0.667807,-0.46990132
473,-0.5888503,-0.48406985,0.7775977,-0.5808238,1.2030454,0.24571913,-0.48788205,-0.58779263,-0.45365354,-0.53406405,-0.54195833,-0.4036849,-0.48025766,-0.34447277,-0.5852614,-0.5920233,-0.50590456,-0.4344304,0.6357818
474,1.1160451,1.7207017,1.7355338,1.7204762,0.7689725,1.3858815,1.7317817,1.7349552,1.7172745,1.7209274,1.7280627,1.6989713,1.7224627,1.6935964,1.7372698,1.7323383,1.7280039,1.7183622,1.231736
475,-1.3086021,-0.5936289,-0.58271,-0.5808238,-1.0029961,-1.2972496,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912277,-0.61564773,-0.5852614,-0.5920233,-0.59039,-0.5983323,-1.34266
476,-0.8051526,-0.62223005,-0.4118485,-0.5808238,-0.97290194,-0.24106288,-0.64309365,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.70766413,-0.6425935,-0.74923617,-0.5852614,-0.5920233,-0.63271534,-0.667807,-0.46877703
477,-0.5888503,-0.48406985,0.7700492,-0.5808238,1.2030454,0.24105068,-0.48788205,-0.58779263,-0.45365354,-0.53406405,-0.54195833,-0.40583915,-0.48025766,-0.34447277,-0.5852614,-0.5920233,-0.50590456,-0.43547642,0.62571716
478,1.114914,1.7191145,1.7308224,1.7227257,0.76898825,1.3828932,1.7210475,1.7266595,1.7171817,1.7228498,1.7254121,1.6855382,1.7141834,1.695004,1.7268378,1.7327107,1.730193,1.7155288,1.2302225
479,-1.3086214,-0.5936289,-0.58271,-0.5808238,-1.0029882,-1.2972608,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085576,-0.5912277,-0.61564773,-0.5852614,-0.5920233,-0.59039,-0.5983323,-1.3427032
480,-0.80439746,-0.62223005,-0.4118485,-0.5808238,-0.97290194,-0.24106288,-0.64309365,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7087413,-0.6425935,-0.74822927,-0.5852614,-0.5920233,-0.63271534,-0.666761,-0.46877703
481,-0.5888503,-0.4845994,0.78497106,-0.5808238,1.198972,0.24105068,-0.48788205,-0.58779263,-0.45365354,-0.53406405,-0.54195833,-0.4036849,-0.48131675,-0.34345615,-0.5852614,-0.5920233,-0.50590456,-0.43653262,0.64697075
482,1.1208503,1.7173347,1.7322016,1.7145733,0.76698303,1.3826903,1.7200961,1.730939,1.7227637,1.7256826,1.7238806,1.7022234,1.7070345,1.6988848,1.7286816,1.7332399,1.7318555,1.7057794,1.238806
483,-1.3086052,-0.5936289,-0.58271,-0.5808238,-1.0029961,-1.2972608,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085576,-0.5912277,-0.61564773,-0.5852614,-0.5920233,-0.59039,-0.5983323,-1.3426384
484,-0.80439746,-0.62223005,-0.41013944,-0.5808238,-0.97290194,-0.23756719,-0.64309365,-0.58779263,-0.6651293,-0.6117448,-0.59886,-0.7087413,-0.6425935,-0.74822927,-0.5852614,-0.5920233,-0.63271534,-0.666761,-0.46766353
485,-0.5888503,-0.48406985,0.7803723,-0.5808238,1.1973442,0.25038758,-0.48788205,-0.58779263,-0.45365354,-0.53406405,-0.54195833,-0.4036849,-0.48025766,-0.34345615,-0.5852614,-0.5920233,-0.50590456,-0.43653262,0.6413817
486,1.120193,1.7181365,1.7315623,1.7185051,0.76600796,1.3890502,1.7314094,1.7304516,1.7155102,1.7280143,1.7254808,1.7013948,1.717768,1.6951507,1.7288955,1.7313584,1.7320207,1.7170624,1.2382547
487,-1.3085936,-0.5936289,-0.58271,-0.5808238,-1.003004,-1.2972382,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085576,-0.5912277,-0.61564773,-0.5852614,-0.5920233,-0.59039,-0.5983424,-1.34266
488,-0.80439746,-0.62223005,-0.40987977,-0.5808238,-0.97290194,-0.2399014,-0.64309365,-0.58779263,-0.6651293,-0.6117448,-0.59886,-0.7087413,-0.6415446,-0.74822927,-0.5852614,-0.5920233,-0.63271534,-0.6657048,-0.46653923
489,-0.5888503,-0.48460242,0.78077924,-0.5808238,1.198972,0.2433849,-0.48894718,-0.58779263,-0.4547163,-0.53406405,-0.54195833,-0.4036849,-0.48025766,-0.34447277,-0.5852614,-0.5920233,-0.50590456,-0.43653262,0.6413817
490,1.1211451,1.7163322,1.732382,1.7153989,0.7668651,1.3850019,1.7091447,1.7302761,1.7117957,1.725744,1.7246855,1.6987331,1.7191325,1.6939288,1.7263488,1.7323579,1.7324544,1.7172654,1.2392385
491,-1.3086021,-0.5936289,-0.58271,-0.5808238,-1.0029961,-1.2972496,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912277,-0.6156575,-0.5852614,-0.5920233,-0.59039,-0.5983424,-1.34266
492,-0.8051526,-0.62223005,-0.41017014,-0.5808238,-0.97290194,-0.24106288,-0.64309365,-0.58779263,-0.6651293,-0.6117448,-0.59886,-0.7087413,-0.6415446,-0.74923617,-0.5852614,-0.5920233,-0.63271534,-0.6646588,-0.46653923
493,-0.5888503,-0.4845994,0.7751348,-0.5808238,1.1965343,0.2433849,-0.48788205,-0.58779263,-0.45365354,-0.53406405,-0.54195833,-0.4036849,-0.48131675,-0.34345615,-0.5852614,-0.5920233,-0.50590456,-0.43968087,0.63466835
494,1.1182775,1.7160854,1.7316897,1.7176383,0.76548105,1.3838743,1.7145325,1.7306563,1.7203596,1.7241486,1.7248034,1.6992923,1.7063217,1.6961673,1.7278157,1.7334847,1.7310913,1.6963245,1.2358764
495,-1.3086048,-0.5936289,-0.58271,-0.5808238,-1.003004,-1.2972496,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.5912379,-0.61564773,-0.5852614,-0.5920233,-0.59039,-0.59835255,-1.3426708
496,-0.80439746,-0.62223005,-0.41240135,-0.5808238,-0.97290194,-0.2399014,-0.64416915,-0.58779263,-0.66619205,-0.6117448,-0.59886,-0.7087413,-0.6415446,-0.74822927,-0.5852614,-0.5920233,-0.63271534,-0.6657048,-0.46990132
497,-0.5888503,-0.4845994,0.7646497,-0.5808238,1.1949065,0.24571913,-0.48788205,-0.58779263,-0.45258048,-0.53406405,-0.54195833,-0.4036849,-0.48131675,-0.34447277,-0.5852614,-0.5920233,-0.50483066,-0.43863484,0.6212308
498,1.1118485,1.7196896,1.7344161,1.7172977,0.7648992,1.3855206,1.7220815,1.7309487,1.7342165,1.7244861,1.7266098,1.701716,1.7107515,1.6963238,1.7272757,1.7336416,1.7350152,1.7087348,1.2274982
499,-1.3086102,-0.5936289,-0.58271,-0.5808238,-1.003004,-1.2972496,-0.5952344,-0.58779263,-0.6042124,-0.58490014,-0.58333874,-0.6085576,-0.5912379,-0.61564773,-0.5852614,-0.5920233,-0.5903797,-0.59835255,-1.3426924
500,-0.80439746,-0.62223005,-0.41240135,-0.5808238,-0.97290194,-0.2399014,-0.64416915,-0.58779263,-0.6651293,-0.6117448,-0.59886,-0.7087413,-0.6415446,-0.74822927,-0.5852614,-0.5920233,-0.63271534,-0.6657048,-0.46990132
