time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15
404,-0.926828,-0.69438857,0.15530367,-0.9571168,-0.6900939,-0.66911995,-0.46113104,-0.88049203,-0.7397891,-0.6833766,0.285952,0.11175423,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.8821163,-0.9167318
405,-0.9111078,-0.6867353,-0.038825117,-0.8576851,-0.6900939,-0.61387765,-0.14734448,-0.88049203,0.11429893,-0.6833766,-0.08986647,-0.27498135,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.77448994,-0.9167318
406,1.4443066,1.6482599,1.714657,1.3560966,1.6499823,1.6393747,1.6852853,1.6047207,1.7018198,1.7076118,1.658167,1.591316,1.6465374,1.6616476,1.5246478,1.7181914,1.7134788,1.47371,1.5359497
407,-0.9393163,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.6476613,-0.88049203,-0.62276286,-0.6833766,-0.724091,-0.9328271,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.781224,-0.9167318
408,-0.926828,-0.69438857,0.15461025,-0.9571168,-0.6900939,-0.66911995,-0.4621752,-0.88049203,-0.73871386,-0.6833766,0.27964818,0.11293094,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.8821163,-0.9167318
409,-0.9111078,-0.6867353,-0.040933594,-0.856628,-0.6900939,-0.61387765,-0.14944296,-0.88049203,0.11215877,-0.6833766,-0.09196438,-0.27615803,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.77448994,-0.9167318
410,1.443852,1.6526628,1.7135861,1.3569809,1.6527867,1.6397648,1.6834605,1.6031058,1.6982322,1.700967,1.6525389,1.592287,1.6528949,1.6606904,1.523771,1.7190583,1.711762,1.472809,1.5346568
411,-0.9393163,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.6476613,-0.88049203,-0.62276286,-0.6833766,-0.7241112,-0.9328271,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.781224,-0.9167318
412,-0.926828,-0.69438857,0.16052017,-0.9571168,-0.6900939,-0.67017716,-0.4621752,-0.88049203,-0.7365737,-0.6833766,0.28909886,0.1176606,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.8821163,-0.9167318
413,-0.9111078,-0.6867353,-0.040667363,-0.8576851,-0.6900939,-0.61387765,-0.14839879,-0.88049203,0.11322368,-0.6833766,-0.09196438,-0.27615803,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.77448994,-0.9167318
414,1.4412447,1.6561909,1.7109164,1.3519295,1.637506,1.6765724,1.6822846,1.6065695,1.6764584,1.7020745,1.6589537,1.5969253,1.6534282,1.662535,1.5250604,1.716388,1.7090925,1.4710164,1.5325469
415,-0.9393077,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.6476613,-0.88049203,-0.62273186,-0.6833766,-0.7240809,-0.9328157,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.781224,-0.9167318
416,-0.926828,-0.69438857,0.15733954,-0.9571168,-0.6900939,-0.67017716,-0.46113104,-0.88049203,-0.7397891,-0.6833766,0.28700095,0.11411907,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.8821163,-0.9167318
417,-0.9111078,-0.6867353,-0.040933594,-0.8576851,-0.6900939,-0.61387765,-0.14944296,-0.88049203,0.11215877,-0.6833766,-0.09196438,-0.27734616,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.77448994,-0.9167318
418,1.4450209,1.6555707,1.7151194,1.3528036,1.6530854,1.6670061,1.6866235,1.6069148,1.7011064,1.7060283,1.658056,1.5939207,1.6509109,1.6622556,1.5276186,1.7145647,1.7167833,1.47576,1.5313989
419,-0.9393163,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.6476613,-0.88049203,-0.6227732,-0.6833766,-0.724091,-0.9328271,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.781224,-0.9167318
420,-0.926828,-0.69438857,0.15795982,-0.9571168,-0.6900939,-0.67017716,-0.46007672,-0.88049203,-0.7397891,-0.6833766,0.285952,0.11529577,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.8821163,-0.9167318
421,-0.9111078,-0.6867353,-0.042524155,-0.8576851,-0.6900939,-0.61387765,-0.14944296,-0.88049203,0.10894337,-0.6833766,-0.09301333,-0.27734616,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.77448994,-0.9167318
422,1.4478164,1.6549466,1.7153993,1.3548058,1.6514751,1.6634752,1.6887523,1.6065139,1.7035568,1.703596,1.6575316,1.5945605,1.6523615,1.662156,1.5255969,1.7152721,1.715781,1.47882,1.5297854
423,-0.9393077,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.64767146,-0.88049203,-0.62278354,-0.6833766,-0.724091,-0.9328157,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.781224,-0.9167318
424,-0.926828,-0.69438857,0.15900877,-0.9571168,-0.6900939,-0.67017716,-0.46113104,-0.88049203,-0.7397891,-0.6833766,0.2901478,0.11529577,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.8831462,-0.9167318
425,-0.9111078,-0.6867353,-0.040398553,-0.8576851,-0.6900939,-0.61387765,-0.14839879,-0.88049203,0.11429893,-0.6833766,-0.09196438,-0.27852288,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.77448994,-0.9167318
426,1.4545906,1.6548302,1.7158108,1.3548667,1.650846,1.6572243,1.6848089,1.604654,1.7142162,1.704869,1.6602447,1.5948689,1.6524361,1.6624651,1.5264118,1.7159595,1.7157612,1.4878318,1.5315022
427,-0.9393163,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.6476613,-0.88049203,-0.6227732,-0.6833766,-0.7240809,-0.9328271,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.781224,-0.9167318
428,-0.926828,-0.69438857,0.1593754,-0.9571168,-0.6900939,-0.67017716,-0.46113104,-0.88049203,-0.7397891,-0.6833766,0.2880499,0.1164839,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.8831462,-0.9167318
429,-0.9111078,-0.6867353,-0.041971985,-0.856628,-0.6900939,-0.6128102,-0.14944296,-0.88049203,0.11429893,-0.6833766,-0.09406229,-0.279711,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.77448994,-0.9167318
430,1.4545641,1.6562319,1.715379,1.3573163,1.6527334,1.6736062,1.6842006,1.6042196,1.7147125,1.7016708,1.6597303,1.5957372,1.6507614,1.6626047,1.5275156,1.7151127,1.716178,1.4869801,1.5317609
431,-0.9393163,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.6476613,-0.88049203,-0.62278354,-0.6833766,-0.724091,-0.9328271,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.781224,-0.9167318
432,-0.926828,-0.69438857,0.29136384,-0.9571168,-0.6900939,-0.67017716,-0.46113104,-0.88049203,-0.7355088,-0.6833766,-0.7291643,0.1176606,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.8124736,-0.9167318
433,-0.9111078,-0.6867353,0.3032101,-0.8576851,-0.6900939,-0.61387765,-0.15154143,-0.88049203,0.10680321,-0.6833766,-0.7291643,-0.28088772,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.8924308,-0.9167318
434,1.4435629,1.6596835,1.7152832,1.3559442,1.6518164,1.672826,1.686086,1.6024042,1.6620667,1.7021573,1.6624537,1.5973366,1.6573002,1.6634421,1.5277116,1.7146244,1.7172596,1.4727691,1.5300647
435,-0.9393163,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.64767146,-0.88049203,-0.6227422,-0.6833766,-0.7291643,-0.9328271,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.7713705,-0.9167318
436,-0.926828,-0.69438857,0.29176128,-0.9571168,-0.6900939,-0.67017716,-0.46113104,-0.88049203,-0.73871386,-0.6833766,-0.7291643,0.1164839,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.81759346,-0.9167318
437,-0.9111078,-0.6867353,0.23514166,-0.8576851,-0.6900939,-0.61387765,-0.15154143,-0.88049203,0.11001861,-0.6833766,-0.7291643,-0.28088772,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.6105108,-0.9167318
438,1.4464185,1.6592596,1.7138876,1.3557206,1.6485747,1.6633418,1.6851231,1.6009341,1.7025125,1.7070115,1.6646826,1.5958056,1.6551775,1.6641201,1.5268451,1.7133292,1.7155627,1.4766512,1.5300647
439,-0.9393163,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.64767146,-0.88049203,-0.6227732,-0.6833766,-0.7291643,-0.9328271,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.77232116,-0.9167318
440,-0.926828,-0.69438857,0.29759464,-0.9571168,-0.6900939,-0.67017716,-0.46113104,-0.88049203,-0.73764896,-0.6833766,-0.7291643,0.12357839,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.8196434,-0.9167318
441,-0.9111078,-0.6867353,0.2411718,-0.8576851,-0.6900939,-0.6128102,-0.15049726,-0.88049203,0.11429893,-0.6833766,-0.7291643,-0.28088772,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.6217904,-0.9167318
442,1.446193,1.6558906,1.7148751,1.3545212,1.6458448,1.6636395,1.6835822,1.6029499,1.7039703,1.7085537,1.6554942,1.6026489,1.656287,1.6639206,1.5266594,1.714206,1.7168826,1.4767503,1.5319057
443,-0.9393077,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.64767146,-0.88049203,-0.62276286,-0.6833766,-0.7291643,-0.9328157,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.7722816,-0.9167318
444,-0.9397434,-0.69438857,0.298241,-0.9571168,-0.6900939,-0.67017716,-0.4621752,-0.88049203,-0.73871386,-0.6833766,-0.7291643,0.12239026,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.8257932,-0.9339523
445,-0.9111078,-0.6867353,0.24164781,-0.856628,-0.6900939,-0.61387765,-0.15363988,-0.88049203,0.11322368,-0.6833766,-0.7291643,-0.28207582,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.62692016,-0.9167318
446,1.4490855,1.6550956,1.714355,1.3553953,1.6515604,1.6623564,1.6799834,1.6005443,1.707103,1.7089573,1.6586308,1.602409,1.6484894,1.6597233,1.5275156,1.7128708,1.7188077,1.4803154,1.5325159
447,-0.9393163,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.6476816,-0.88049203,-0.6227732,-0.6833766,-0.7291643,-0.9328271,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.7722618,-0.91665936
448,-0.926828,-0.69438857,0.29264382,-0.9571168,-0.6900939,-0.67017716,-0.4632295,-0.88049203,-0.73764896,-0.6833766,-0.7291643,0.1176606,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.81759346,-0.9167318
449,-0.9111078,-0.6867353,0.23895004,-0.8576851,-0.6900939,-0.61387765,-0.15154143,-0.88049203,0.10894337,-0.6833766,-0.7291643,-0.28444067,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.6289701,-0.9167318
450,1.4440137,1.6554823,1.7134478,1.3544196,1.6414835,1.6719022,1.6741847,1.5992748,1.6803252,1.7100545,1.6605977,1.5967882,1.6503668,1.6629237,1.5275671,1.7131199,1.7144314,1.4738784,1.5335191
451,-0.9393248,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.6476613,-0.88049203,-0.62276286,-0.6833766,-0.7291643,-0.9328385,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.77225184,-0.9167318
452,-0.926828,-0.69438857,0.29187632,-0.9571168,-0.6900939,-0.67017716,-0.4632295,-0.88049203,-0.73764896,-0.4862373,-0.7291643,0.1176606,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.8145235,-0.9167318
453,-0.9111078,-0.65198576,0.24010786,-0.8576851,-0.6900939,-0.61387765,-0.15363988,-0.88049203,0.11322368,-0.08658691,-0.7291643,-0.28444067,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.62076044,-0.9167318
454,1.4437647,1.6529853,1.713214,1.3553547,1.6438081,1.6711221,1.6778342,1.5916792,1.6993695,1.7072185,1.6580359,1.5971309,1.6479347,1.6626246,1.5265975,1.7121036,1.7165452,1.4732347,1.5339432
455,-0.9393248,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.6476816,-0.88049203,-0.62276286,-0.6806235,-0.7291643,-0.9328385,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.7722915,-0.9167318
456,-0.926828,-0.69438857,0.2949111,-0.9571168,-0.6900939,-0.67017716,-0.4632295,-0.88049203,-0.73871386,-0.48730335,-0.7291643,0.12239026,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.8124736,-0.9167318
457,-0.9111078,-0.65198576,0.23491538,-0.8576851,-0.6900939,-0.61387765,-0.07598652,-0.88049203,0.11108352,-0.06837064,-0.7291643,-0.28444067,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.6064109,-0.9167318
458,1.4423635,1.6491528,1.7129747,1.3526613,1.6397454,1.6664519,1.6798414,1.5981387,1.6994832,1.7067735,1.6585603,1.6021919,1.6393266,1.6617173,1.5276084,1.712542,1.7142726,1.4722642,1.5342431
459,-0.9393163,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.6473572,-0.88049203,-0.6227732,-0.68055105,-0.7291643,-0.9328271,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.7723311,-0.9167318
460,-0.926828,-0.69438857,0.2963147,-0.9571168,-0.6900939,-0.67017716,-0.4621752,-0.88049203,-0.7365737,-0.4862373,-0.7291643,0.12357839,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.8145235,-0.9167318
461,-0.9111078,-0.65198576,0.22558406,-0.8576851,-0.6900939,-0.61387765,-0.15259573,-0.88049203,0.10786812,-0.06943671,-0.7291643,-0.28444067,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.5787319,-0.9167318
462,1.4437023,1.6555561,1.7146735,1.3533524,1.6503128,1.6691,1.6805409,1.5903093,1.6775647,1.7066493,1.6607994,1.6034143,1.6464734,1.6619666,1.5270514,1.7139868,1.7167337,1.473819,1.5322263
463,-0.9393163,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.64767146,-0.88049203,-0.62276286,-0.68055105,-0.7291643,-0.9328271,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.77241033,-0.9167318
464,-0.926828,-0.69438857,0.2955447,-0.9571168,-0.6900939,-0.67017716,-0.4621752,-0.88049203,-0.73764896,-0.4851609,-0.7291643,0.12357839,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.8114437,-0.9167318
465,-0.9111078,-0.65198576,0.220925,-0.8576851,-0.6900939,-0.61387765,-0.15154143,-0.88049203,0.11429893,-0.07908305,-0.7291643,-0.28561738,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.54080325,-0.9167318
466,1.4448487,1.660125,1.7133762,1.3556799,1.6365143,1.668669,1.6824164,1.5889283,1.7007343,1.708916,1.658752,1.6029803,1.6622176,1.661498,1.525112,1.7124025,1.7162971,1.4745716,1.5329607
467,-0.9393163,-0.71083456,-0.61212504,-0.9587836,-0.6900939,-0.6317683,-0.64767146,-0.88049203,-0.62276286,-0.6805821,-0.7291643,-0.9328271,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.7725391,-0.9167318
468,-0.926828,-0.69438857,0.29148498,-0.9571168,-0.6900939,-0.67017716,-0.4632295,-0.88049203,-0.73871386,-0.4851609,-0.7291643,0.11884873,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.8093937,-0.9167318
469,-0.9111078,-0.65198576,0.21338615,-0.8587421,-0.6900939,-0.61387765,-0.15049726,-0.88049203,0.11108352,-0.09408042,-0.7291643,-0.2879822,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.520294,-0.9167318
470,1.4414008,1.6588098,1.7137098,1.3434631,1.6473804,1.6645017,1.6788175,1.5970918,1.7006825,1.7084916,1.6580459,1.5979992,1.661247,1.6595737,1.5248438,1.7127812,1.7164955,1.4740467,1.532609
471,-0.93932736,-0.71083456,-0.61212504,-0.9587938,-0.6900939,-0.6317683,-0.6476613,-0.88049203,-0.6227732,-0.6806442,-0.7291643,-0.9328385,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.7725985,-0.9167318
472,-0.926828,-0.69438857,0.2966847,-0.9571168,-0.6900939,-0.67017716,-0.4621752,-0.88049203,-0.73871386,-0.4851609,-0.7291643,0.12475509,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.8124736,-0.9167318
473,-0.9111078,-0.65198576,0.20977005,-0.8587421,-0.6900939,-0.61387765,-0.15049726,-0.88049203,0.11001861,-0.0962229,-0.7291643,-0.2868055,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.5090244,-0.9167318
474,1.4425372,1.6541495,1.7145727,1.3399872,1.6536505,1.6638242,1.6815243,1.5945414,1.7032568,1.7132734,1.6581165,1.6040998,1.6427933,1.6546484,1.5237297,1.7118446,1.7184703,1.4767206,1.5333433
475,-0.9393188,-0.71083456,-0.61212504,-0.9587938,-0.6900939,-0.6317683,-0.64767146,-0.88049203,-0.62278354,-0.6806649,-0.7291643,-0.9328271,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.7726282,-0.9167318
476,-0.926828,-0.69438857,0.29416242,-0.9571168,-0.6900939,-0.67017716,-0.4632295,-0.88049203,-0.7397891,-0.4851609,-0.7291643,0.12002543,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.81657344,-0.9167318
477,-0.9111078,-0.651814,0.2087738,-0.8587421,-0.6900939,-0.6128102,-0.15259573,-0.88049203,0.11108352,-0.0962229,-0.7291643,-0.2879822,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.50184464,-0.9167318
478,1.4443173,1.6563339,1.7139465,1.3400074,1.6489372,1.6727335,1.676638,1.592225,1.7055935,1.7107583,1.657471,1.5999641,1.6626337,1.6551968,1.5261539,1.71311,1.7164558,1.4790874,1.5340466
479,-0.93932736,-0.71083456,-0.61212504,-0.9587938,-0.6900939,-0.6317683,-0.64767146,-0.88049203,-0.6227732,-0.6806649,-0.7291643,-0.9328385,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.772648,-0.9167318
480,-0.926828,-0.69438857,0.29144484,-0.9571168,-0.6900939,-0.67017716,-0.4632295,-0.88049203,-0.73871386,-0.48409483,-0.7291643,0.12357839,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.7950442,-0.9167318
481,-0.9111078,-0.651814,0.20559229,-0.8587421,-0.6900939,-0.6128102,-0.15469418,-0.88049203,0.10786812,-0.09836538,-0.7291643,-0.28917032,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.4987648,-0.9167318
482,1.4346757,1.6558394,1.7142428,1.3413694,1.649609,1.6678889,1.675756,1.5927038,1.6940243,1.7123936,1.65969,1.6024432,1.6566815,1.6549973,1.5255556,1.7126616,1.7189864,1.4657778,1.5324125
483,-0.93932736,-0.71083456,-0.61212504,-0.9587938,-0.6900939,-0.6317683,-0.6476816,-0.88049203,-0.6227732,-0.6806649,-0.7291643,-0.9328385,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.7726777,-0.9167318
484,-0.926828,-0.69438857,0.28994754,-0.9571168,-0.6900939,-0.67017716,-0.4621752,-0.88049203,-0.73764896,-0.48409483,-0.7291643,0.11884873,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.80324394,-0.9167318
485,-0.9111078,-0.65198576,0.20881027,-0.8587421,-0.6900939,-0.61387765,-0.15679266,-0.88049203,0.11215877,-0.10265034,-0.7291643,-0.29034704,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.4987648,-0.9167318
486,1.4390388,1.6549888,1.7153065,1.3415015,1.652019,1.6605603,1.6777227,1.5922806,1.6979944,1.7147845,1.6593571,1.5979421,1.6383132,1.6579585,1.5265046,1.7126716,1.7168726,1.4715512,1.5339845
487,-0.93933594,-0.71083456,-0.61212504,-0.9587938,-0.6900939,-0.6317683,-0.6476917,-0.88049203,-0.62276286,-0.6806856,-0.7291643,-0.93284994,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.7726678,-0.9167318
488,-0.926828,-0.69438857,0.29300362,-0.9571168,-0.6900939,-0.67017716,-0.4621752,-0.88049203,-0.73764896,-0.48409483,-0.7291643,0.12121356,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.80837375,-0.9167318
489,-0.9111078,-0.65198576,0.2059252,-0.8587421,-0.6900939,-0.61387765,-0.15573835,-0.88049203,0.11001861,-0.10479282,-0.7291643,-0.29034704,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.49364492,-0.9167318
490,1.4399632,1.6511949,1.7143505,1.338188,1.6457275,1.6717277,1.680916,1.5839055,1.7000932,1.7124453,1.6577533,1.600364,1.6298331,1.6566623,1.5254318,1.7138373,1.7158902,1.4738883,1.5362393
491,-0.93932736,-0.71083456,-0.61212504,-0.9587938,-0.6900939,-0.6317683,-0.6476917,-0.88049203,-0.6227732,-0.68069595,-0.7291643,-0.9328385,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.7726777,-0.9167318
492,-0.926828,-0.69438857,0.2924911,-0.9571168,-0.6900939,-0.6712446,-0.46113104,-0.88049203,-0.73764896,-0.48409483,-0.7291643,0.12121356,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.80632377,-0.9167318
493,-0.9111078,-0.651814,0.20672387,-0.8587421,-0.6900939,-0.6128102,-0.15573835,-0.88049203,0.11108352,-0.10694565,-0.7291643,-0.29153517,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.49364492,-0.9167318
494,1.4402465,1.6590326,1.7142329,1.3402717,1.6523069,1.6983327,1.6820616,1.5778135,1.699049,1.7139254,1.658641,1.5999528,1.662303,1.6594241,1.5259784,1.7134986,1.7151558,1.4735714,1.5338087
495,-0.93933594,-0.71083456,-0.61212504,-0.9587938,-0.6900939,-0.63175803,-0.6476816,-0.88049203,-0.6227732,-0.68070626,-0.7291643,-0.93284994,-0.72298586,-0.69868326,-0.90916085,-0.6078979,-0.6135341,-0.7726777,-0.9167318
496,-0.926828,-0.69438857,0.29123,-0.9571168,-0.6900939,-0.67017716,-0.4621752,-0.88049203,-0.73764896,-0.48409483,-0.7291643,0.11884873,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.80837375,-0.9167318
497,-0.9111078,-0.651814,0.2075303,-0.8587421,-0.6900939,-0.6128102,-0.15783682,-0.88049203,0.11215877,-0.10908813,-0.7291643,-0.29153517,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.49364492,-0.9167318
498,1.441823,1.6558721,1.7124871,1.341349,1.6526694,1.6770549,1.6802773,1.5911,1.7004551,1.7123625,1.6590747,1.5971996,1.646228,1.6597731,1.5267935,1.712861,1.7115238,1.4753143,1.5356808
499,-0.93933594,-0.71083456,-0.61212504,-0.9587938,-0.6900939,-0.6317683,-0.6476917,-0.88049203,-0.62276286,-0.68071663,-0.7291643,-0.93284994,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.7726777,-0.9167318
500,-0.926828,-0.69438857,0.28693408,-0.9571168,-0.6900939,-0.67017716,-0.4621752,-0.88049203,-0.73871386,-0.4851609,-0.7291643,0.11175423,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.8124736,-0.9167318
501,-0.9111078,-0.65198576,0.2059252,-0.8587421,-0.6900939,-0.61387765,-0.15573835,-0.88049203,0.11001861,-0.11123062,-0.7291643,-0.29389998,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,0.49364492,-0.9167318
502,1.4423083,1.6558551,1.7108326,1.3398143,1.6505048,1.6695722,1.6774693,1.5949869,1.7026986,1.7101166,1.6576526,1.590185,1.6540575,1.662485,1.527299,1.7129804,1.7087452,1.476473,1.5335915
503,-0.93935305,-0.71083456,-0.61212504,-0.9587938,-0.6900939,-0.6317683,-0.6476816,-0.88049203,-0.6227732,-0.68071663,-0.7291643,-0.9328728,-0.72298586,-0.69868326,-0.9092331,-0.6078979,-0.6135341,-0.7726678,-0.9167318
504,-0.926828,-0.6801355,0.430133,-0.9571168,-0.6900939,-0.67017716,-0.46113104,-0.88049203,-0.73871386,-0.48409483,-0.7291643,0.10702457,-0.72298586,0.3026861,-0.9103059,-0.6078979,-0.6135341,0.8124736,-0.9167318
505,-0.889552,-0.6137059,0.20621139,-0.8587421,-0.6900939,-0.61387765,-0.15573835,-0.88049203,0.11108352,-0.1133731,-0.7291643,-0.29626483,-0.72298586,0.0546768,-0.74174637,-0.6078979,-0.6135341,0.491595,-0.9167318
506,1.4420993,1.6563864,1.7118658,1.339662,1.6384656,1.6742425,1.6789291,1.5917906,1.7035981,1.7112551,1.6567953,1.5861065,1.6559775,1.6595039,1.52505,1.7136978,1.7089734,1.4762452,1.533695
507,-0.93935305,-0.70818245,-0.61212504,-0.9587938,-0.6900939,-0.6317683,-0.6476816,-0.88049203,-0.6227732,-0.680727,-0.7291643,-0.9328728,-0.72298586,-0.6933791,-0.9085213,-0.6078979,-0.6135341,-0.7726777,-0.9167318
508,-0.926828,-0.6801355,0.43063527,-0.9571168,-0.6900939,-0.67017716,-0.46007672,-0.88049203,-0.73871386,-0.48409483,-0.7291643,0.11175423,-0.72298586,0.3016492,-0.9103059,-0.6078979,-0.6135341,0.81759346,-0.9167318
509,-0.889552,-0.6137059,0.20595391,-0.8587421,-0.6900939,-0.61387765,-0.15679266,-0.88049203,0.11108352,-0.11658164,-0.7291643,-0.2950767,-0.72298586,0.037039477,-0.74174637,-0.6078979,-0.6135341,0.4905651,-0.9167318
510,1.4453664,1.6545026,1.713736,1.3395094,1.6504195,1.6721485,1.6806422,1.5866005,1.7066689,1.7062974,1.6575719,1.5910189,1.6514335,1.6584969,1.5245446,1.7132694,1.715136,1.4806521,1.5328676
511,-0.93935305,-0.70820737,-0.61212504,-0.9587938,-0.6900939,-0.6317683,-0.6476917,-0.88049203,-0.6227732,-0.6807373,-0.7291643,-0.9328728,-0.72298586,-0.69342893,-0.9085213,-0.6078979,-0.6135341,-0.7726777,-0.9167318
