time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15,normal_reference_16,normal_reference_17,normal_reference_18,normal_reference_19
89,-0.00973533,0.5310681,2.2214868,0.5764291,0.088932954,2.6730187,0.6445022,0.24282104,0.49359956,-0.014021635,0.21163207,0.6861988,0.24545953,0.14084962,1.7774009,0.25192696,0.06952902,2.444151,0.72459453,0.10544629,-0.0017310751,0.34156966,0.45156235
90,-0.060591705,0.26036295,1.7895936,0.31302932,-0.023689823,2.0375013,0.3456121,0.043662958,0.17769584,-0.071142025,0.095317006,0.3392101,0.08058831,-0.017288733,1.1287225,0.05633809,-0.030493196,1.7038594,0.39941633,0.0690116,-0.04657415,0.2206758,0.21866626
91,-0.107690476,0.1088471,1.3227135,0.1154795,-0.12424587,1.3445822,0.09100196,-0.08639946,0.04682144,-0.10189916,0.019110588,0.20379984,-0.045027852,-0.10884251,0.63367873,-0.041456334,-0.10743336,1.0841773,0.20510253,-0.025718609,-0.11944414,0.15267298,0.0744925
92,-0.12607108,0.026305165,0.771349,-0.0021096887,-0.06793448,0.77056634,0.057791945,-0.10265727,-0.038923852,-0.10189916,-0.07313929,0.18687357,-0.07643189,-0.10051944,0.2751987,-0.09247951,-0.16129147,0.5851042,0.07820372,0.010716087,-0.15868182,0.0997819,-0.008684675
93,-0.14190726,-0.020658914,0.36811125,-0.03503466,-0.12424587,0.37285537,-0.019698096,-0.15549514,-0.10661751,-0.0755359,-0.11324793,0.14455788,-0.17849503,-0.10884251,0.0788882,-0.08822758,-0.076657295,0.29397836,0.026651084,0.010716087,-0.10262799,0.1224495,-0.086316705
94,-0.14686476,-0.048003383,0.18944652,-0.025627526,-0.08402345,0.14324905,-0.08611813,-0.15143067,-0.10661751,-0.06674815,-0.12528053,0.043000214,-0.19419704,-0.13381173,-0.040605146,-0.071219854,-0.09204533,0.06939553,0.010788732,0.039863843,-0.10823337,0.046890825,-0.086316705
95,-0.15270583,-0.051344585,0.10260021,-0.030331094,-0.10011242,-0.008455133,-0.09718814,-0.17581737,-0.12466914,-0.062354274,-0.13330226,0.043000214,-0.13923998,-0.0838733,-0.1387604,-0.07547179,-0.13820942,-0.017942233,0.0068231444,0.0690116,-0.12504953,0.18289644,-0.069681264
96,-0.16979419,-0.060126934,0.104356155,-0.030331094,-0.10011242,-0.08225717,-0.07504813,-0.13517287,-0.10661751,-0.022809386,-0.09720448,0.07685277,-0.12353795,-0.10884251,-0.21130994,-0.071219854,0.00028286962,-0.09696212,0.030616673,0.04715078,-0.068995684,0.15267298,-0.041955546
97,-0.16410333,-0.05665478,0.119160615,-0.039738227,-0.07597897,-0.10275773,-0.080583125,-0.13110842,-0.12918206,0.012341623,-0.11324793,0.15302102,-0.06858088,-0.08803483,-0.143028,-0.05846406,-0.045881227,-0.09280317,0.038547847,0.09815935,-0.03536338,0.15267298,-0.0364104
98,-0.16599041,-0.045714416,0.14509118,0.012001014,-0.08000121,-0.1273584,-0.04183811,-0.10265727,-0.1021046,0.0167355,-0.09720448,0.11916846,-0.045027852,-0.09219637,-0.1600985,-0.041456334,-0.015105163,-0.13439259,0.046479024,0.039863843,-0.03536338,0.20556405,-0.019774964
99,-0.15734164,-0.037195757,0.15196168,-0.011516824,-0.055867758,-0.11505807,-0.008628091,-0.10265727,-0.12466914,0.056280386,-0.08918275,0.18687357,-0.13138896,-0.08803483,-0.15156326,-0.024448607,-0.045881227,-0.076167405,0.09803166,0.05443772,-0.0017310751,0.18289644,-0.008684675
100,-0.14904507,-0.032176815,0.14729464,-0.01622039,-0.07597897,-0.09455751,-0.06397812,-0.07014166,-0.079540044,0.03870488,-0.06511756,0.22072613,-0.13138896,-0.10884251,-0.13449278,0.0010629818,-0.068963274,-0.10112105,0.14165314,0.08358548,-0.012941843,0.2811227,0.057857063
101,-0.1360166,-0.027071191,0.16796313,-0.011516824,-0.088045694,-0.10685785,0.046721935,-0.08233501,-0.070514224,0.06506814,-0.061106697,0.20379984,-0.052878864,-0.08803483,-0.10035182,-0.03295247,-0.076657295,-0.08032635,0.13768753,0.076298535,-0.024152612,0.266011,0.04122163
102,-0.13716438,-0.02606786,0.17340809,0.012001014,-0.11620139,-0.1273584,0.019046923,-0.062012758,-0.09759169,0.056280386,-0.08918275,0.16148417,-0.084282905,-0.079711765,-0.087548964,-0.03295247,-0.02279918,-0.08448529,0.1852746,0.09815935,0.009479693,0.21311992,0.019041048
103,-0.15321726,-0.031472463,0.1726159,0.007297446,-0.10011242,-0.08635728,-0.036303107,-0.09452836,-0.1021046,0.056280386,-0.1172588,0.30535752,-0.060729872,-0.096357904,-0.057675626,0.013818777,-0.02279918,-0.09280317,0.16544665,0.10544629,-0.068995684,0.3113462,-0.019774964
104,-0.15548009,-0.038137376,0.17138489,-0.0021096887,-0.13229035,-0.09455751,0.024581926,-0.09859281,-0.09759169,0.056280386,-0.1052262,0.29689437,-0.029325832,-0.10051944,-0.09181658,-0.015944744,-0.06126926,-0.059531644,0.20113695,0.09815935,-0.024152612,0.23578753,0.0024056144
105,-0.16800147,-0.051278733,0.18399112,-0.030331094,-0.1363126,-0.06585672,0.0024419145,-0.13110842,-0.12466914,0.047492635,-0.12126966,0.3392101,-0.052878864,-0.15878093,-0.053408004,-0.05846406,-0.045881227,-0.04289588,0.18924019,0.04715078,-0.09141722,0.19800818,-0.0364104
106,-0.18733925,-0.06665917,0.1914837,-0.0585525,-0.17653503,-0.061756603,-0.0252331,-0.15549514,-0.14272079,0.03870488,-0.16940004,0.27150497,-0.17849503,-0.15045787,-0.083281346,-0.10098337,-0.1766795,-0.059531644,0.19320577,0.010716087,-0.10262799,0.24334338,-0.086316705
107,-0.19820286,-0.08540025,0.17363219,-0.0726632,-0.16044605,-0.08635728,-0.052908115,-0.18801074,-0.12918206,0.021129375,-0.18143262,0.3476732,-0.20204805,-0.167104,-0.10888706,-0.08822758,-0.14590344,-0.051213764,0.18924019,0.010716087,-0.11944414,0.29623446,-0.05859098
108,-0.23236494,-0.10149518,0.15765604,-0.0867739,-0.24089089,-0.1232583,-0.052908115,-0.25304195,-0.17431118,0.043098755,-0.19346522,0.1699473,-0.12353795,-0.2128809,-0.10888706,-0.186022,-0.15359744,-0.059531644,0.18130901,0.0034291479,-0.12504953,0.22823165,-0.10849728
109,-0.24911389,-0.12292496,0.14594856,-0.12440245,-0.1845795,-0.14375886,-0.08611813,-0.25304195,-0.1968757,0.0035538706,-0.22154126,0.29689437,-0.20989907,-0.23368856,-0.143028,-0.10098337,-0.2151496,-0.076167405,0.16941226,-0.06944024,-0.16428722,0.29623446,-0.12513271
110,-0.2681937,-0.13906828,0.13785581,-0.17143811,-0.20066847,-0.13145854,-0.10272314,-0.25304195,-0.22395317,0.0035538706,-0.23357385,0.25457868,-0.19419704,-0.24201164,-0.17290135,-0.12649496,-0.23053762,-0.09280317,0.15751548,-0.0038577912,-0.18670875,0.23578753,-0.15840358
111,-0.26901883,-0.15735544,0.13178189,-0.14321671,-0.25697985,-0.1519591,-0.15807317,-0.3058798,-0.26908228,0.0035538706,-0.24961732,0.30535752,-0.24915412,-0.26281932,-0.20277469,-0.186022,-0.23053762,-0.11775682,0.17734343,-0.047579423,-0.15868182,0.2206758,-0.1861293
112,-0.289555,-0.18146431,0.09765614,-0.18084526,-0.26502436,-0.1888601,-0.2134232,-0.29368645,-0.27359518,0.0167355,-0.28972596,0.22918928,-0.26485613,-0.26698086,-0.23691565,-0.21153359,-0.26131368,-0.10528,0.13372195,-0.01114473,-0.25957876,0.2206758,-0.23049048
113,-0.3077254,-0.18971571,0.091301285,-0.18084526,-0.28513557,-0.20116045,-0.17467818,-0.31807315,-0.33677593,0.007947747,-0.32181287,0.212263,-0.25700513,-0.27530393,-0.24545088,-0.16901428,-0.23823164,-0.1468694,0.12975638,-0.054866362,-0.2035249,0.1451171,-0.20830989
114,-0.32214224,-0.20340368,0.1011385,-0.2043631,-0.2891578,-0.24216159,-0.16914319,-0.32620206,-0.28713393,0.021129375,-0.33785632,0.30535752,-0.35121727,-0.26698086,-0.27105662,-0.19452587,-0.26131368,-0.14271046,0.13768753,-0.091301054,-0.22034106,0.20556405,-0.20830989
115,-0.33371374,-0.2203043,0.093121834,-0.22788092,-0.31329125,-0.23806147,-0.1912832,-0.32620206,-0.29164684,0.069462016,-0.33384547,0.20379984,-0.36691928,-0.2961116,-0.266789,-0.19452587,-0.22284362,-0.1551873,0.14561872,-0.054866362,-0.24836798,0.20556405,-0.25267106
116,-0.33428508,-0.22446935,0.07536665,-0.20906664,-0.30524677,-0.29956317,-0.27984324,-0.36278212,-0.31421137,0.029917128,-0.34587806,0.17841044,-0.31981322,-0.283627,-0.29666233,-0.21578552,-0.28439572,-0.19261776,0.14958431,-0.07672718,-0.24836798,0.29623446,-0.26930648
117,-0.35089302,-0.23604484,0.092246644,-0.21847379,-0.3293802,-0.27496248,-0.2244932,-0.34245986,-0.35031465,0.069462016,-0.32181287,0.20379984,-0.37477028,-0.32524237,-0.28385946,-0.24554905,-0.26131368,-0.20925352,0.16148107,-0.07672718,-0.24836798,0.15267298,-0.25267106
118,-0.3591069,-0.24265559,0.08136872,-0.22788092,-0.32133573,-0.2790626,-0.2134232,-0.37497547,-0.3187243,0.021129375,-0.36192152,0.19533671,-0.39047232,-0.32524237,-0.33080328,-0.2540529,-0.3074778,-0.25916082,0.2169993,-0.12773575,-0.22034106,0.20556405,-0.27485162
119,-0.36492404,-0.25911617,0.06926458,-0.25610232,-0.3293802,-0.33236408,-0.24109821,-0.3952977,-0.35482758,0.06067426,-0.35389978,0.25457868,-0.39832333,-0.35021156,-0.32226804,-0.2668087,-0.29978377,-0.19261776,0.16148107,-0.10587493,-0.29321104,0.18289644,-0.24158075
120,-0.37740132,-0.2610723,0.073122084,-0.24669519,-0.32133573,-0.31596363,-0.2355632,-0.39123327,-0.4089825,0.06506814,-0.36994326,0.2799681,-0.39047232,-0.33772695,-0.33080328,-0.25830483,-0.34594786,-0.25084293,0.20510253,-0.10587493,-0.27078953,0.23578753,-0.2471259
121,-0.3911492,-0.26938263,0.08353013,-0.26550946,-0.34546918,-0.34056428,-0.24663322,-0.38716882,-0.3638534,0.091431394,-0.39400843,0.18687357,-0.4611314,-0.3335654,-0.32226804,-0.28381643,-0.33055982,-0.2258893,0.16148107,-0.091301054,-0.25397336,0.2206758,-0.3081225
122,-0.39907727,-0.27146557,0.08805434,-0.22788092,-0.3374247,-0.34056428,-0.2134232,-0.3952977,-0.38190502,0.12218853,-0.37796497,0.18687357,-0.33551523,-0.3543731,-0.3350709,-0.25830483,-0.29208976,-0.25916082,0.20113695,-0.098588,-0.29321104,0.13756125,-0.2970322
123,-0.3996818,-0.2818679,0.1024866,-0.26550946,-0.41786954,-0.34466442,-0.29091325,-0.42374885,-0.4089825,0.14415792,-0.3859867,0.22072613,-0.35121727,-0.3543731,-0.3393385,-0.27106065,-0.3228658,-0.24252506,0.2130337,-0.16417044,-0.2763949,0.266011,-0.26930648
124,-0.41049594,-0.28411445,0.09551506,-0.28432372,-0.39775833,-0.31596363,-0.26877323,-0.41561997,-0.40446958,0.1265824,-0.3859867,0.18687357,-0.44542938,-0.36269617,-0.3393385,-0.2540529,-0.35364187,-0.28411445,0.22493048,-0.12044881,-0.27078953,0.17534056,-0.32475793
125,-0.4270684,-0.29308388,0.07725565,-0.28432372,-0.34546918,-0.33646417,-0.30751824,-0.45626447,-0.42703414,0.20567217,-0.42609534,0.28843123,-0.5239395,-0.37101924,-0.356409,-0.2795645,-0.34594786,-0.2757966,0.2526896,-0.12773575,-0.29321104,0.18289644,-0.3192128
126,-0.42226377,-0.29347393,0.109631404,-0.28432372,-0.35351366,-0.34056428,-0.26323822,-0.4115555,-0.42252123,0.18809669,-0.40203017,0.22918928,-0.47683343,-0.35853463,-0.356409,-0.2795645,-0.38441795,-0.24668398,0.27251753,-0.12773575,-0.27078953,0.27356687,-0.32475793
127,-0.4408746,-0.29876387,0.080080725,-0.28432372,-0.35351366,-0.3733652,-0.34072825,-0.46439338,-0.37739214,0.22324768,-0.40203017,0.2799681,-0.5631945,-0.39598846,-0.34787375,-0.27531257,-0.35364187,-0.30075023,0.2566552,-0.12044881,-0.28200027,0.22823165,-0.30257735
128,-0.43648836,-0.30662856,0.09012272,-0.25610232,-0.3856916,-0.36926508,-0.26877323,-0.45626447,-0.43605995,0.21445993,-0.40203017,0.16148417,-0.47683343,-0.37934232,-0.35214138,-0.3050761,-0.43058205,-0.30075023,0.3201046,-0.13502268,-0.31563258,0.20556405,-0.3081225
129,-0.44126037,-0.3054965,0.09707781,-0.27962017,-0.37764713,-0.38976565,-0.34072825,-0.46439338,-0.42252123,0.21445993,-0.41807362,0.27150497,-0.4689824,-0.40015,-0.40335283,-0.30082414,-0.415194,-0.25084293,0.30424222,-0.12773575,-0.27078953,0.2811227,-0.30257735
130,-0.4484559,-0.31068558,0.11387013,-0.26550946,-0.34546918,-0.34056428,-0.31858826,-0.4603289,-0.44057286,0.2715803,-0.41005188,0.27150497,-0.41402534,-0.40431154,-0.3393385,-0.28806838,-0.4459701,-0.29243234,0.32803577,-0.11316188,-0.28200027,0.19045231,-0.3192128
131,-0.45840022,-0.3102406,0.11867232,-0.27962017,-0.36558038,-0.3487645,-0.32965827,-0.47252226,-0.4586245,0.29794356,-0.43411708,0.22072613,-0.5082375,-0.3668577,-0.3948176,-0.3050761,-0.43827605,-0.29243234,0.32803577,-0.1933182,-0.3100272,0.2206758,-0.35248366
132,-0.46382028,-0.31850523,0.10127741,-0.32195228,-0.3856916,-0.36106485,-0.30198324,-0.48471564,-0.4450858,0.3155191,-0.40203017,0.22072613,-0.5553435,-0.39182693,-0.38628232,-0.31357995,-0.38441795,-0.2799555,0.33596694,-0.16417044,-0.3044218,0.25089926,-0.33030307
133,-0.47597066,-0.3172487,0.114375286,-0.3172487,-0.3937361,-0.36516497,-0.31305325,-0.47658673,-0.46765032,0.2935497,-0.42609534,0.24611555,-0.4689824,-0.40015,-0.39054996,-0.28806838,-0.415194,-0.30075023,0.38355398,-0.12773575,-0.3044218,0.18289644,-0.30257735
134,-0.46284547,-0.32361358,0.104908675,-0.28432372,-0.3856916,-0.38976565,-0.39054328,-0.47658673,-0.4586245,0.31991297,-0.43411708,0.22918928,-0.5239395,-0.40015,-0.39054996,-0.31783187,-0.43827605,-0.33402175,0.40338194,-0.14230964,-0.34365952,0.13756125,-0.36357394
135,-0.48622826,-0.32719594,0.11461612,-0.303138,-0.3856916,-0.36516497,-0.32965827,-0.5253601,-0.47667614,0.3682456,-0.43411708,0.25457868,-0.6103006,-0.40431154,-0.3734795,-0.31357995,-0.399806,-0.32154495,0.4152787,-0.1714574,-0.3044218,0.18289644,-0.34693852
