time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15
300,-0.6557885,-0.5704068,-0.53579223,-0.5814854,-0.57541084,-0.56270254,-0.6344207,-0.53369427,-0.5364916,-0.6121644,-0.5654027,-0.5626284,-0.538055,-0.60936713,-0.5399562,-0.65024203,-0.62359524,-0.6724279,-0.55705
301,-0.60303366,-0.5124606,-0.41903305,-0.5148318,-0.45075202,-0.5799023,-0.47449613,-0.4255281,-0.4733957,-0.5100894,-0.5773512,-0.5626284,-0.5790396,-0.44315878,-0.5786084,-0.49122038,-0.39954785,-0.6724279,-0.5754498
302,1.7082462,1.7299976,1.7502885,1.7354137,1.7236525,1.7592854,1.73353,1.7262583,1.7254142,1.7298526,1.720106,1.7326218,1.7417854,1.7472894,1.7195245,1.7314876,1.7111403,1.6995643,1.7301426
303,-0.7037637,-0.6172049,-0.5845978,-0.6691462,-0.6625677,-0.6119052,-0.57258487,-0.71190983,-0.7010483,-0.6072041,-0.6086052,-0.60577834,-0.6175307,-0.6886794,-0.6168791,-0.5886021,-0.6982274,-0.6724279,-0.60010767
304,-0.65502447,-0.5704068,-0.53388727,-0.5804491,-0.57541084,-0.56270254,-0.63542587,-0.5292802,-0.535423,-0.6131903,-0.5654027,-0.5626284,-0.53911495,-0.60832703,-0.5399562,-0.6492233,-0.62359524,-0.6724279,-0.55705
305,-0.60303366,-0.5124606,-0.4198132,-0.5148318,-0.44970834,-0.5799023,-0.47449613,-0.4255281,-0.4840915,-0.5100894,-0.5784365,-0.55937415,-0.5790396,-0.4441989,-0.5786084,-0.4902017,-0.40266845,-0.6724279,-0.5754498
306,1.7081939,1.7285743,1.7531983,1.7345585,1.7213043,1.760897,1.7227246,1.7312695,1.7252291,1.7310079,1.7119664,1.7288147,1.7399683,1.750632,1.7197654,1.7326336,1.71261,1.6968765,1.7283338
307,-0.70379186,-0.6172049,-0.5845978,-0.6691462,-0.6625576,-0.6119052,-0.57258487,-0.71189916,-0.70108944,-0.60721403,-0.6086052,-0.6057679,-0.6175307,-0.6886794,-0.6168791,-0.5886021,-0.69824755,-0.6724279,-0.60010767
308,-0.65426046,-0.5714712,-0.5360668,-0.5804491,-0.5764545,-0.56270254,-0.6374458,-0.5347924,-0.5364916,-0.6131903,-0.56648797,-0.5626284,-0.53911495,-0.60936713,-0.5399562,-0.6482046,-0.62359524,-0.6724279,-0.55705
309,-0.60303366,-0.5124606,-0.41933575,-0.5148318,-0.45075202,-0.5799023,-0.47550127,-0.4266263,-0.50548303,-0.5100894,-0.5773512,-0.5604589,-0.5790396,-0.4441989,-0.5786084,-0.49122038,-0.39746413,-0.6724279,-0.5754498
310,1.7050676,1.7261,1.751201,1.7347698,1.7202405,1.7608454,1.7234977,1.7247443,1.7253319,1.7353805,1.708554,1.7286478,1.7403519,1.7479862,1.7175272,1.7318598,1.713375,1.6946087,1.7268682
311,-0.7038511,-0.6172049,-0.5845954,-0.6691462,-0.6625677,-0.6119052,-0.5725752,-0.7119205,-0.7011613,-0.60721403,-0.60861564,-0.6057679,-0.6175307,-0.6886794,-0.6168791,-0.5886021,-0.69821733,-0.6724279,-0.60010767
312,-0.6557885,-0.5709286,-0.5368682,-0.5814854,-0.5764545,-0.56270254,-0.63542587,-0.5347924,-0.5375601,-0.6121644,-0.5654027,-0.56371313,-0.53911495,-0.60936713,-0.5399562,-0.65024203,-0.62359524,-0.6724279,-0.55705
313,-0.60303366,-0.5124606,-0.4195025,-0.5148318,-0.44970834,-0.5799023,-0.47449613,-0.42441925,-0.50548303,-0.5100894,-0.5773512,-0.5604589,-0.5790396,-0.4441989,-0.5796522,-0.4902017,-0.4047522,-0.6724279,-0.5754498
314,1.7128775,1.7266802,1.7501036,1.7345585,1.7212842,1.7596366,1.7325248,1.7232198,1.7265443,1.729245,1.7194799,1.7171328,1.7392516,1.746926,1.7165636,1.7272366,1.712469,1.7130138,1.726816
315,-0.70384073,-0.6172099,-0.5845905,-0.6691462,-0.6625576,-0.6119052,-0.57258487,-0.71190983,-0.7011511,-0.60721403,-0.6086052,-0.60577834,-0.6175307,-0.6886794,-0.6168892,-0.58859235,-0.69824755,-0.6724279,-0.60010767
316,-0.65502447,-0.5709286,-0.5344115,-0.58253175,-0.5764545,-0.56270254,-0.6344207,-0.5281713,-0.5364916,-0.6121644,-0.5654027,-0.5626284,-0.538055,-0.60832703,-0.5399562,-0.6492233,-0.6246321,-0.6724279,-0.55705
317,-0.60303366,-0.5124606,-0.41737777,-0.5148318,-0.45075202,-0.5799023,-0.47550127,-0.42332107,-0.50120884,-0.5100894,-0.5773512,-0.56154364,-0.5790396,-0.44524914,-0.5786084,-0.4902017,-0.39954785,-0.6724279,-0.5743687
318,1.7107108,1.7294133,1.7513031,1.7292765,1.7211136,1.7610416,1.7336943,1.7322184,1.7247154,1.7317848,1.7181754,1.7263219,1.74228,1.7480569,1.719655,1.7346808,1.7133448,1.7028086,1.7295501
319,-0.70382774,-0.6172049,-0.5845978,-0.6691462,-0.6625576,-0.6119052,-0.57258487,-0.7118885,-0.7011408,-0.60721403,-0.6086052,-0.60577834,-0.6175307,-0.6886794,-0.6168791,-0.5886021,-0.6982375,-0.6724279,-0.60010767
320,-0.65426046,-0.5704068,-0.5352653,-0.58253175,-0.57541084,-0.56270254,-0.63542587,-0.5347924,-0.535423,-0.6131903,-0.5654027,-0.5626284,-0.5370052,-0.60936713,-0.5399562,-0.6482046,-0.62359524,-0.6724279,-0.55705
321,-0.60303366,-0.51297855,-0.42063683,-0.5148318,-0.44555372,-0.5799023,-0.47550127,-0.4266263,-0.49158162,-0.5111253,-0.5773512,-0.55937415,-0.5790396,-0.44315878,-0.5796522,-0.49122038,-0.40266845,-0.6724279,-0.5754498
322,1.7120851,1.7232224,1.7517829,1.7296588,1.7224684,1.7606283,1.7232465,1.7231983,1.7231948,1.7300816,1.7175283,1.7205018,1.7480239,1.7488345,1.7206386,1.7335054,1.713375,1.7082157,1.7299243
323,-0.7037047,-0.6172099,-0.5845978,-0.6691462,-0.6625376,-0.6119052,-0.57258487,-0.7119205,-0.7009661,-0.60721403,-0.6086052,-0.6057679,-0.6175307,-0.6886693,-0.6168892,-0.5886021,-0.69824755,-0.6724279,-0.60010767
324,-0.65426046,-0.5709286,-0.5360668,-0.5814854,-0.5764545,-0.56270254,-0.6344207,-0.5347924,-0.5364916,-0.6121644,-0.5654027,-0.5626284,-0.5370052,-0.61041737,-0.54100007,-0.6482046,-0.62359524,-0.6724279,-0.55705
325,-0.60303366,-0.51297873,-0.41877133,-0.51586807,-0.45075202,-0.5799023,-0.47449613,-0.4255281,-0.48729712,-0.5100894,-0.5773512,-0.5626284,-0.5790396,-0.44942984,-0.5796522,-0.49122038,-0.39850095,-0.6724279,-0.5743687
326,1.7103565,1.7265573,1.7507057,1.7266909,1.7222877,1.7593268,1.7343225,1.7239873,1.7247976,1.7352909,1.7161301,1.7285227,1.7478321,1.7284157,1.7147369,1.7264236,1.7126905,1.7033545,1.7327207
327,-0.7038022,-0.6172099,-0.5845978,-0.66915625,-0.6625677,-0.6119052,-0.57258487,-0.71190983,-0.7010997,-0.60721403,-0.6086052,-0.60577834,-0.6175307,-0.6886794,-0.6168892,-0.5886021,-0.6982274,-0.6724279,-0.60010767
328,-0.65426046,-0.5704068,-0.5352653,-0.58356804,-0.57541084,-0.56270254,-0.6344207,-0.5347924,-0.535423,-0.6121644,-0.5654027,-0.5626284,-0.538055,-0.61355793,-0.54100007,-0.6482046,-0.6246321,-0.6724279,-0.55705
329,-0.60303366,-0.51297873,-0.42255384,-0.51586807,-0.43828815,-0.5799023,-0.47449613,-0.42883334,-0.44880876,-0.5100894,-0.5773512,-0.56154364,-0.5790396,-0.4473395,-0.5796522,-0.4902017,-0.40371534,-0.6724279,-0.5754498
330,1.7102925,1.7242001,1.7478913,1.723079,1.7213845,1.7610003,1.7245415,1.7245418,1.723914,1.7364463,1.716224,1.7244862,1.7435217,1.7216498,1.7126191,1.7283238,1.7126302,1.7033125,1.7345191
331,-0.70372015,-0.6172099,-0.5845978,-0.6691462,-0.6625075,-0.6119052,-0.57258487,-0.7119205,-0.7009867,-0.60721403,-0.6086052,-0.60577834,-0.6175307,-0.6886794,-0.6168892,-0.5886021,-0.69825757,-0.6724279,-0.60010767
332,-0.65349644,-0.5709286,-0.5374199,-0.58356804,-0.5764545,-0.5616282,-0.6344207,-0.53699946,-0.5375601,-0.6121644,-0.5654027,-0.5626284,-0.538055,-0.6125077,-0.54100007,-0.647186,-0.62359524,-0.6724279,-0.5559689
333,-0.60284615,-0.51297873,-0.4184606,-0.51586807,-0.45075202,-0.5411951,-0.47550127,-0.42441925,-0.50548303,-0.5100894,-0.5773512,-0.56154364,-0.5790396,-0.45046997,-0.5796522,-0.4902017,-0.4005847,-0.6724279,-0.5743687
334,1.7118876,1.7232919,1.7463869,1.720433,1.7211236,1.758738,1.7359076,1.7225053,1.7240784,1.7315756,1.7148987,1.7274379,1.7422699,1.7191656,1.7132614,1.7285099,1.7131535,1.7080897,1.7362863
335,-0.7038485,-0.6172099,-0.5845978,-0.6691462,-0.6625677,-0.61178124,-0.57258487,-0.71190983,-0.7011613,-0.60721403,-0.6086052,-0.60577834,-0.6175307,-0.6886794,-0.6168892,-0.5886021,-0.6982375,-0.6724279,-0.6000973
336,-0.65426046,-0.5709286,-0.535515,-0.58356804,-0.5764545,-0.5616282,-0.6344207,-0.5325854,-0.5364916,-0.6121644,-0.5654027,-0.5626284,-0.538055,-0.61355793,-0.5399562,-0.6482046,-0.62359524,-0.6724279,-0.5559689
337,-0.60284615,-0.51297873,-0.4198132,-0.51586807,-0.45075202,-0.5422694,-0.47449613,-0.4255281,-0.50548303,-0.5100894,-0.5773512,-0.5626284,-0.5790396,-0.4483796,-0.5796522,-0.4902017,-0.40266845,-0.6724279,-0.5754498
338,1.7113769,1.7261002,1.7480325,1.7217208,1.7229902,1.759203,1.731423,1.7273245,1.7275512,1.7308584,1.7194903,1.7273442,1.744309,1.7181759,1.7165536,1.724876,1.7127106,1.7073756,1.7352675
339,-0.70384073,-0.6172099,-0.5845978,-0.6691462,-0.6625677,-0.61178124,-0.57258487,-0.71190983,-0.7011511,-0.60721403,-0.6086052,-0.60577834,-0.6175307,-0.6886794,-0.6168892,-0.5886021,-0.69824755,-0.6724279,-0.60010767
340,-0.65426046,-0.5704068,-0.53686273,-0.58356804,-0.57541084,-0.5616282,-0.6344207,-0.53810835,-0.5332859,-0.6121644,-0.5654027,-0.5626284,-0.538055,-0.6125077,-0.5399562,-0.6482046,-0.62359524,-0.6724279,-0.5559689
341,-0.60238665,-0.51297873,-0.40815926,-0.51586807,-0.44244277,-0.5422694,-0.47550127,-0.4299422,-0.41137868,-0.5100894,-0.5773512,-0.55937415,-0.5790396,-0.45046997,-0.5786084,-0.49122038,-0.39850095,-0.6724279,-0.5743687
342,1.711084,1.7232367,1.7481883,1.7211876,1.7241642,1.7590686,1.7223091,1.717782,1.7271813,1.7318546,1.7164015,1.7311407,1.7445614,1.716752,1.7170353,1.7303318,1.7119457,1.7084991,1.7348413
343,-0.7036022,-0.6172049,-0.5845978,-0.66915625,-0.6625275,-0.61178124,-0.57258487,-0.71194184,-0.7008223,-0.60721403,-0.6086052,-0.6057679,-0.6175307,-0.6886794,-0.6168791,-0.5886021,-0.6982274,-0.6724279,-0.6000973
344,-0.65426046,-0.5704068,-0.5346829,-0.58253175,-0.57541084,-0.5616282,-0.6344207,-0.5347924,-0.53435445,-0.6121644,-0.5654027,-0.5626284,-0.538055,-0.61355793,-0.5399562,-0.6482046,-0.62359524,-0.6724279,-0.55705
345,-0.60284615,-0.51297873,-0.4219894,-0.51586807,-0.44036546,-0.5422694,-0.47550127,-0.42773515,-0.44880876,-0.5100894,-0.5773512,-0.55937415,-0.5790396,-0.4483796,-0.5796522,-0.4902017,-0.4047522,-0.6724279,-0.5743687
346,1.7101386,1.7237504,1.7485796,1.7234613,1.7236626,1.7599983,1.7232175,1.7238381,1.7268422,1.7289859,1.7198242,1.7341967,1.7447734,1.719307,1.7179989,1.7310076,1.7121269,1.7041734,1.7309326
347,-0.703697,-0.6172099,-0.5845978,-0.6691462,-0.6625175,-0.61178124,-0.57258487,-0.7119205,-0.70095587,-0.6072041,-0.6086052,-0.6057679,-0.6175307,-0.6886794,-0.6168892,-0.5886021,-0.69825757,-0.6724279,-0.60010767
348,-0.65808785,-0.5704068,-0.53363764,-0.58461434,-0.57541084,-0.5616282,-0.6344207,-0.5314872,-0.53435445,-0.6121644,-0.5654027,-0.5626284,-0.538055,-0.6125077,-0.5399562,-0.65330786,-0.62359524,-0.6724279,-0.55705
349,-0.60238665,-0.51297873,-0.4203776,-0.51586807,-0.44244277,-0.5422694,-0.47550127,-0.4266263,-0.46164164,-0.5100894,-0.5773512,-0.5604589,-0.5790396,-0.44942984,-0.5786084,-0.4902017,-0.4016316,-0.6724279,-0.5754498
350,1.7089287,1.7253287,1.7470249,1.7215699,1.7244754,1.7604115,1.7342838,1.7296169,1.7285067,1.7295536,1.7182902,1.7286375,1.7425627,1.7178427,1.7165436,1.7233578,1.7117946,1.7003309,1.726182
351,-0.7037329,-0.6172049,-0.5845905,-0.6691462,-0.6625275,-0.61178124,-0.57258487,-0.71190983,-0.70100725,-0.60721403,-0.6086052,-0.6057679,-0.6175307,-0.6886794,-0.6168791,-0.58859235,-0.6982375,-0.6724279,-0.60010767
352,-0.65426046,-0.5709286,-0.5355146,-0.58253175,-0.5764545,-0.5616282,-0.6344207,-0.5359013,-0.53435445,-0.6131903,-0.5654027,-0.5626284,-0.538055,-0.61355793,-0.5399562,-0.6482046,-0.62254834,-0.6724279,-0.5559689
353,-0.60238665,-0.51297873,-0.41929227,-0.51586807,-0.44970834,-0.5422694,-0.47550127,-0.4255281,-0.46164164,-0.5100894,-0.5773512,-0.5604589,-0.5790396,-0.4483796,-0.5786084,-0.49122038,-0.4005847,-0.6724279,-0.5743687
354,1.7127347,1.7266268,1.7464554,1.7245378,1.7227795,1.7610106,1.7362266,1.7223667,1.7296369,1.735022,1.7177163,1.73064,1.7416037,1.7159139,1.716684,1.7287157,1.7178143,1.703197,1.7380223
355,-0.7037329,-0.6172049,-0.5845978,-0.6691462,-0.6625576,-0.61178124,-0.57258487,-0.71190983,-0.70100725,-0.6072041,-0.6086052,-0.60577834,-0.6175307,-0.6886794,-0.6168791,-0.5886021,-0.6982375,-0.6724279,-0.6000973
356,-0.65426046,-0.5704068,-0.53283626,-0.5814854,-0.57541084,-0.5616282,-0.6344207,-0.5314872,-0.5332859,-0.6121644,-0.5654027,-0.56154364,-0.538055,-0.6125077,-0.5399562,-0.6482046,-0.62359524,-0.6724279,-0.5559689
357,-0.60284615,-0.51297873,-0.41825038,-0.51586807,-0.43724447,-0.5401207,-0.47449613,-0.4255281,-0.4627102,-0.5100894,-0.5773512,-0.55937415,-0.5790396,-0.44942984,-0.5796522,-0.49122038,-0.39641723,-0.6724279,-0.5743687
358,1.7141509,1.7285216,1.7478085,1.7273448,1.7239134,1.7597297,1.7258174,1.7300754,1.7296985,1.7343944,1.7220783,1.7348225,1.7438346,1.7167825,1.7145964,1.7314484,1.7175324,1.7128143,1.7384692
359,-0.7037329,-0.6172099,-0.5845978,-0.6691462,-0.6624974,-0.6117709,-0.57258487,-0.71190983,-0.70100725,-0.6072041,-0.6086052,-0.6057679,-0.6175307,-0.6886794,-0.6168892,-0.5886021,-0.6982274,-0.6724279,-0.6000973
360,-0.65502447,-0.5709286,-0.53363764,-0.58356804,-0.5764545,-0.5616282,-0.6344207,-0.5314872,-0.53435445,-0.6121644,-0.5654027,-0.5626284,-0.53911495,-0.6125077,-0.5399562,-0.6492233,-0.62359524,-0.6724279,-0.55705
361,-0.60284615,-0.5134967,-0.4200749,-0.51586807,-0.45075202,-0.5390464,-0.47550127,-0.4255281,-0.46164164,-0.5111253,-0.5773512,-0.5604589,-0.5790396,-0.45046997,-0.5796522,-0.4902017,-0.40371534,-0.6724279,-0.5743687
362,1.7144879,1.7270184,1.7425861,1.725715,1.7214949,1.7591615,1.7238361,1.7299154,1.7283218,1.7323326,1.7183633,1.7345618,1.737061,1.7146819,1.71562,1.7297637,1.718076,1.7139062,1.7366292
363,-0.7037329,-0.6172099,-0.5845905,-0.6691462,-0.6625677,-0.6117709,-0.57258487,-0.71190983,-0.70100725,-0.60721403,-0.6086052,-0.60577834,-0.6175307,-0.6886794,-0.6168892,-0.58859235,-0.69824755,-0.6724279,-0.60010767
364,-0.65426046,-0.5709286,-0.5379248,-0.58253175,-0.5764545,-0.5616282,-0.6344207,-0.5392065,-0.53435445,-0.6121644,-0.5654027,-0.56154364,-0.53911495,-0.61355793,-0.5399562,-0.6482046,-0.62254834,-0.6724279,-0.5559689
365,-0.60238665,-0.5124606,-0.42177117,-0.5148318,-0.4434764,-0.5401207,-0.47449613,-0.42883334,-0.46164164,-0.5100894,-0.5773512,-0.55937415,-0.5790396,-0.44942984,-0.5786084,-0.49122038,-0.4005847,-0.6724279,-0.5743687
366,1.7128584,1.7221534,1.7446415,1.7250308,1.7195581,1.7601429,1.7155436,1.717782,1.7290821,1.7319442,1.7173615,1.7394744,1.738121,1.7138741,1.7191029,1.7247486,1.7173814,1.7098114,1.7384278
367,-0.7037382,-0.6172049,-0.5845978,-0.6691462,-0.6625275,-0.6117709,-0.57258487,-0.71193117,-0.70100725,-0.6072041,-0.6086052,-0.6057679,-0.6175307,-0.6886794,-0.6168791,-0.5886021,-0.6982375,-0.6724279,-0.6000973
368,-0.65426046,-0.5709286,-0.5355146,-0.58253175,-0.5764545,-0.5616282,-0.6334156,-0.5359013,-0.53435445,-0.6131903,-0.5654027,-0.56154364,-0.53911495,-0.61355793,-0.5399562,-0.6482046,-0.62254834,-0.6724279,-0.5559689
369,-0.60238665,-0.51297873,-0.419554,-0.51586807,-0.45075202,-0.5411951,-0.47449613,-0.4255281,-0.4627102,-0.5100894,-0.5773512,-0.5582894,-0.5790396,-0.45256034,-0.5786084,-0.49223906,-0.4016316,-0.6724279,-0.5743687
370,1.7091773,1.7238361,1.7461725,1.7231596,1.7221773,1.759833,1.7245126,1.7227719,1.7283525,1.7352809,1.7197094,1.7406113,1.7385349,1.7090067,1.7202873,1.7299106,1.7174317,1.7092341,1.7416191
371,-0.7037329,-0.6172049,-0.5845978,-0.6691462,-0.6625576,-0.61178124,-0.57258487,-0.71190983,-0.70100725,-0.60721403,-0.6086052,-0.6057679,-0.6175307,-0.6886895,-0.6168791,-0.5886021,-0.6982375,-0.6724279,-0.60010767
372,-0.65426046,-0.5704068,-0.53363764,-0.58253175,-0.57541084,-0.5616282,-0.6344207,-0.5314872,-0.53435445,-0.6121644,-0.5654027,-0.56154364,-0.53911495,-0.6145981,-0.5399562,-0.6482046,-0.6204646,-0.6724279,-0.55705
373,-0.60238665,-0.5124606,-0.41929227,-0.5148318,-0.43828815,-0.5401207,-0.47147104,-0.4255281,-0.4627102,-0.5100894,-0.5773512,-0.56154364,-0.5790396,-0.45046997,-0.5786084,-0.489183,-0.4005847,-0.6724279,-0.5743687
374,1.7084867,1.7264419,1.7449561,1.7240348,1.7235622,1.7591925,1.7260783,1.730054,1.7294828,1.7349821,1.7197928,1.7393076,1.7402107,1.7074414,1.7175874,1.7268056,1.717462,1.7088351,1.7343423
375,-0.7037329,-0.6172049,-0.58458805,-0.6691462,-0.6625075,-0.6117709,-0.5725752,-0.71190983,-0.70100725,-0.60721403,-0.6086052,-0.60577834,-0.6175307,-0.6886794,-0.6168791,-0.58859235,-0.6982274,-0.6724279,-0.60010767
376,-0.65426046,-0.5704068,-0.5371699,-0.58356804,-0.57541084,-0.5616282,-0.6334156,-0.53810835,-0.53435445,-0.6121644,-0.5654027,-0.56154364,-0.5412147,-0.61355793,-0.5399562,-0.6482046,-0.62150145,-0.6724279,-0.5559689
377,-0.60317403,-0.51297873,-0.42225114,-0.51586807,-0.44452006,-0.5411951,-0.47449613,-0.42773515,-0.46377873,-0.5100894,-0.5773512,-0.5582894,-0.5800894,-0.4515202,-0.5786084,-0.4902017,-0.4057991,-0.6724279,-0.5743687
378,1.70773,1.7245227,1.7462392,1.725051,1.722398,1.7604632,1.7270643,1.7194453,1.7277977,1.7383089,1.7155979,1.7414979,1.726936,1.7084816,1.7175171,1.7239944,1.7161835,1.7054754,1.7385421
379,-0.7037382,-0.6172099,-0.5845978,-0.6691462,-0.6625376,-0.61178124,-0.57258487,-0.71193117,-0.70100725,-0.6072041,-0.6086052,-0.6057679,-0.6175408,-0.6886895,-0.6168791,-0.5886021,-0.69825757,-0.6724279,-0.60010767
380,-0.65426046,-0.5709286,-0.5330859,-0.58253175,-0.5764545,-0.5616282,-0.6344207,-0.5292802,-0.53435445,-0.6121644,-0.5654027,-0.56154364,-0.5422645,-0.6145981,-0.5399562,-0.6482046,-0.62150145,-0.6724279,-0.5559689
381,-0.60317403,-0.5124606,-0.42094755,-0.5148318,-0.44555372,-0.5401207,-0.47550127,-0.42773515,-0.46591586,-0.5100894,-0.5773512,-0.56154364,-0.5800894,-0.45046997,-0.5786084,-0.49122038,-0.4005847,-0.6724279,-0.5743687
382,1.7060335,1.7249675,1.7454016,1.7261375,1.7238632,1.7585211,1.7131274,1.7328261,1.7260716,1.736775,1.7130517,1.7410285,1.7193145,1.7074515,1.7177981,1.7311448,1.7163144,1.7017797,1.7371075
383,-0.7037406,-0.6172099,-0.5845978,-0.6691462,-0.6625376,-0.6117709,-0.57258487,-0.71190983,-0.7010175,-0.60721403,-0.6086052,-0.60577834,-0.6175408,-0.6886895,-0.6168791,-0.5886021,-0.6982375,-0.6724279,-0.6000973
384,-0.65426046,-0.57196724,-0.5341894,-0.58253175,-0.5785318,-0.5616282,-0.6334156,-0.53369427,-0.53435445,-0.6121644,-0.5654027,-0.56154364,-0.5422645,-0.61355793,-0.5399562,-0.6482046,-0.62254834,-0.6724279,-0.5559689
385,-0.60317403,-0.5124606,-0.41872233,-0.5148318,-0.45075202,-0.5401207,-0.47449613,-0.42441925,-0.46805295,-0.5100894,-0.5773512,-0.56154364,-0.5800894,-0.4515202,-0.5786084,-0.49122038,-0.4016316,-0.6724279,-0.5743687
386,1.7069399,1.721843,1.7480236,1.7223144,1.7210132,1.7590272,1.7213717,1.7266635,1.7266778,1.7329103,1.7149092,1.7443558,1.7200212,1.7071587,1.7179688,1.7296755,1.7151366,1.7062838,1.7377832
387,-0.7037483,-0.6172099,-0.5845978,-0.6691462,-0.6625576,-0.6117709,-0.57258487,-0.71190983,-0.70102775,-0.607224,-0.6086052,-0.60577834,-0.6175408,-0.6886895,-0.6168791,-0.5886021,-0.6982375,-0.6724279,-0.6000973
388,-0.65426046,-0.56986415,-0.5333604,-0.58253175,-0.57541084,-0.5616282,-0.6334156,-0.53037834,-0.53435445,-0.6121644,-0.5643174,-0.56154364,-0.5412147,-0.6156483,-0.5399562,-0.6482046,-0.62254834,-0.6724279,-0.5559689
389,-0.60317403,-0.51297873,-0.41898155,-0.51586807,-0.45075202,-0.5411951,-0.47449613,-0.42441925,-0.46591586,-0.5100894,-0.56757325,-0.5604589,-0.5800894,-0.45046997,-0.5786084,-0.49122038,-0.40266845,-0.6724279,-0.5743687
390,1.7061601,1.7259529,1.7454424,1.7235016,1.7264223,1.7548229,1.7264553,1.7310562,1.728743,1.7371435,1.7163492,1.7406739,1.7226155,1.7062902,1.7175071,1.7254833,1.7116838,1.7057694,1.7423156
391,-0.7037379,-0.6172099,-0.5845978,-0.6691462,-0.6625677,-0.61178124,-0.57258487,-0.71189916,-0.7010175,-0.60721403,-0.60855305,-0.6057679,-0.6175408,-0.6886895,-0.6168791,-0.5886021,-0.6982375,-0.6724279,-0.60010767
392,-0.65426046,-0.5719881,-0.5339122,-0.58253175,-0.5774882,-0.5616282,-0.6344207,-0.5325854,-0.53435445,-0.6121644,-0.56648797,-0.56154364,-0.5422645,-0.61355793,-0.5399562,-0.6482046,-0.62359524,-0.6724279,-0.5559689
393,-0.6117097,-0.51297873,-0.4214195,-0.51586807,-0.43724447,-0.5422694,-0.47449613,-0.4266263,-0.46591586,-0.5100894,-0.5914703,-0.5626284,-0.5800894,-0.4515202,-0.5786084,-0.49122038,-0.4057991,-0.6724279,-0.5743687
394,1.7074407,1.7235858,1.7471105,1.7224956,1.7246761,1.7550708,1.7188104,1.7279962,1.7256607,1.735759,1.7164327,1.741258,1.7183656,1.7062498,1.719083,1.7291074,1.7098014,1.7078377,1.744457
395,-0.7037406,-0.6172099,-0.5845978,-0.6691462,-0.6624974,-0.61178124,-0.57258487,-0.71190983,-0.7010175,-0.60721403,-0.608647,-0.60577834,-0.6175408,-0.6886895,-0.6168791,-0.5886021,-0.69825757,-0.6724279,-0.60010767
396,-0.65426046,-0.57094944,-0.5352653,-0.58253175,-0.57541084,-0.56270254,-0.6344207,-0.5347924,-0.535423,-0.6121644,-0.56648797,-0.56154364,-0.5422645,-0.6156483,-0.53891236,-0.6482046,-0.62359524,-0.6724279,-0.5559689
397,-0.6117097,-0.5124606,-0.42177117,-0.5148318,-0.45075202,-0.5433438,-0.47550127,-0.42883334,-0.46591586,-0.5100894,-0.5914703,-0.55937415,-0.5800894,-0.45046997,-0.5786084,-0.49122038,-0.4005847,-0.6724279,-0.5743687
398,1.7109606,1.7250434,1.7474551,1.7244574,1.7256294,1.7524573,1.7292968,1.7241473,1.7258353,1.7321832,1.7154518,1.7402046,1.721394,1.7070374,1.7223147,1.729029,1.7141501,1.7122684,1.7457877
399,-0.7037459,-0.6172099,-0.5845978,-0.6691462,-0.6625677,-0.61179155,-0.57258487,-0.71193117,-0.7010175,-0.60721403,-0.608647,-0.6057679,-0.6175408,-0.6886895,-0.6168791,-0.5886021,-0.6982375,-0.6724279,-0.60010767
400,-0.65502447,-0.57094944,-0.53361005,-0.58253175,-0.57541084,-0.56377685,-0.6344207,-0.5281713,-0.535423,-0.6121644,-0.56648797,-0.5626284,-0.5412147,-0.61355793,-0.53891236,-0.6492233,-0.62254834,-0.6724279,-0.5559689
401,-0.6117097,-0.51194763,-0.4181579,-0.5148318,-0.45075202,-0.5401207,-0.47449613,-0.42332107,-0.46805295,-0.5090635,-0.5914703,-0.5604589,-0.5790396,-0.45046997,-0.5786084,-0.49122038,-0.40266845,-0.6724279,-0.5743687
402,1.7114128,1.726578,1.7397151,1.7256949,1.7241844,1.7305056,1.7302341,1.7347986,1.7249209,1.7374623,1.7165684,1.7377117,1.727461,1.7128844,1.7245831,1.7345436,1.7140595,1.7069978,1.7457253
403,-0.7037429,-0.6172099,-0.5845978,-0.6691462,-0.6625677,-0.6117709,-0.57258487,-0.7118885,-0.70102775,-0.6072041,-0.608647,-0.60577834,-0.6175408,-0.6886895,-0.6168791,-0.5886021,-0.6982375,-0.6724279,-0.60010767
404,-0.65426046,-0.5719881,-0.5339122,-0.5814854,-0.5774882,-0.56377685,-0.6344207,-0.5325854,-0.53435445,-0.6131903,-0.56648797,-0.56154364,-0.5422645,-0.61355793,-0.53891236,-0.6482046,-0.62254834,-0.6724279,-0.5559689
405,-0.6117097,-0.5124606,-0.41903305,-0.5148318,-0.44970834,-0.5422694,-0.47449613,-0.4255281,-0.46805295,-0.5100894,-0.5914703,-0.55937415,-0.5800894,-0.45046997,-0.5786084,-0.4902017,-0.39954785,-0.6724279,-0.5743687
406,1.7110474,1.7255378,1.7419641,1.7298198,1.7242948,1.7295966,1.7152247,1.7280176,1.7267807,1.7384782,1.7148465,1.7411954,1.7198697,1.7114909,1.7233285,1.732183,1.7130831,1.7097172,1.7442698
