index,is_true_anomaly,is_primary_candidate,is_cross_confirmed,is_auxiliary_candidate,final_lane
869,0,0,0,0,알림 없음
870,0,0,0,0,알림 없음
871,0,0,0,0,알림 없음
872,0,0,0,0,알림 없음
873,0,0,0,0,알림 없음
874,0,0,0,0,알림 없음
875,0,0,0,0,알림 없음
876,0,0,0,0,알림 없음
877,0,0,0,0,알림 없음
878,0,0,0,0,알림 없음
879,0,0,0,0,알림 없음
880,0,0,0,0,알림 없음
881,0,0,0,0,알림 없음
882,0,0,0,0,알림 없음
883,0,0,0,0,알림 없음
884,0,0,0,0,알림 없음
885,0,0,0,0,알림 없음
886,0,0,0,0,알림 없음
887,0,0,0,0,알림 없음
888,0,0,0,0,알림 없음
889,0,0,0,0,알림 없음
890,0,0,0,0,알림 없음
891,0,0,0,0,알림 없음
892,0,0,0,0,알림 없음
893,0,0,0,0,알림 없음
894,0,0,0,0,알림 없음
895,0,0,0,0,알림 없음
896,0,0,0,0,알림 없음
897,0,0,0,0,알림 없음
898,0,0,0,0,알림 없음
899,0,0,0,0,알림 없음
900,0,0,0,0,알림 없음
901,0,0,0,0,알림 없음
902,0,0,0,0,알림 없음
903,0,0,0,0,알림 없음
904,0,0,0,0,알림 없음
905,0,0,0,0,알림 없음
906,0,0,0,0,알림 없음
907,0,0,0,0,알림 없음
908,0,0,0,0,알림 없음
909,0,0,0,0,알림 없음
910,0,0,0,0,알림 없음
911,0,0,0,0,알림 없음
912,0,0,0,0,알림 없음
913,0,0,0,0,알림 없음
914,0,0,0,0,알림 없음
915,0,0,0,0,알림 없음
916,0,0,0,0,알림 없음
917,0,0,0,0,알림 없음
918,0,0,0,0,알림 없음
919,0,0,0,0,알림 없음
920,0,0,0,0,알림 없음
921,0,0,0,0,알림 없음
922,0,0,0,0,알림 없음
923,0,0,0,0,알림 없음
924,0,0,0,0,알림 없음
925,0,0,0,0,알림 없음
926,0,0,0,0,알림 없음
927,0,0,0,0,알림 없음
928,0,0,0,0,알림 없음
929,0,0,0,0,알림 없음
930,0,0,0,0,알림 없음
931,0,0,0,0,알림 없음
932,0,0,0,0,알림 없음
933,0,0,0,0,알림 없음
934,0,0,0,0,알림 없음
935,0,0,0,0,알림 없음
936,0,0,0,0,알림 없음
937,0,0,0,0,알림 없음
938,0,0,0,0,알림 없음
939,0,0,0,0,알림 없음
940,0,0,0,0,알림 없음
941,0,0,0,0,알림 없음
942,0,0,0,0,알림 없음
943,0,0,0,0,알림 없음
944,0,0,0,0,알림 없음
945,0,0,0,0,알림 없음
946,0,0,0,0,알림 없음
947,0,0,0,0,알림 없음
948,0,0,0,0,알림 없음
949,0,0,0,0,알림 없음
950,0,0,0,0,알림 없음
951,0,0,0,0,알림 없음
952,0,0,0,0,알림 없음
953,0,0,0,0,알림 없음
954,0,0,0,0,알림 없음
955,0,0,0,0,알림 없음
956,0,0,0,0,알림 없음
957,0,0,0,0,알림 없음
958,0,0,0,0,알림 없음
959,0,0,0,0,알림 없음
960,0,0,0,0,알림 없음
961,0,0,0,0,알림 없음
962,0,0,0,0,알림 없음
963,0,0,0,0,알림 없음
964,0,0,0,0,알림 없음
965,0,0,0,0,알림 없음
966,0,0,0,0,알림 없음
967,0,0,0,0,알림 없음
968,0,0,0,0,알림 없음
969,0,0,0,0,알림 없음
970,0,0,0,0,알림 없음
971,0,0,0,0,알림 없음
972,0,0,0,0,알림 없음
973,0,0,0,0,알림 없음
974,0,0,0,0,알림 없음
975,0,0,0,0,알림 없음
976,0,0,0,0,알림 없음
977,0,0,0,0,알림 없음
978,0,0,0,0,알림 없음
979,0,0,0,0,알림 없음
980,0,0,0,0,알림 없음
981,0,0,0,0,알림 없음
982,0,0,0,0,알림 없음
983,0,0,0,0,알림 없음
984,0,0,0,0,알림 없음
985,0,0,0,0,알림 없음
986,0,0,0,0,알림 없음
987,0,0,0,0,알림 없음
988,0,0,0,0,알림 없음
989,0,0,0,0,알림 없음
990,0,0,0,0,알림 없음
991,0,0,0,0,알림 없음
992,0,0,0,0,알림 없음
993,0,0,0,0,알림 없음
994,0,0,0,0,알림 없음
995,0,0,0,0,알림 없음
996,0,0,0,0,알림 없음
997,0,0,0,0,알림 없음
998,0,0,0,0,알림 없음
999,0,0,0,0,알림 없음
1000,0,0,0,0,알림 없음
1001,0,0,0,0,알림 없음
1002,0,0,0,0,알림 없음
1003,0,0,0,0,알림 없음
1004,0,0,0,0,알림 없음
1005,0,0,0,0,알림 없음
1006,0,0,0,0,알림 없음
1007,0,0,0,0,알림 없음
1008,0,0,0,0,알림 없음
1009,0,0,0,0,알림 없음
1010,0,0,0,0,알림 없음
1011,0,0,0,0,알림 없음
1012,0,0,0,0,알림 없음
1013,0,0,0,0,알림 없음
1014,0,0,0,0,알림 없음
1015,0,0,0,0,알림 없음
1016,0,0,0,0,알림 없음
1017,0,0,0,0,알림 없음
1018,0,0,0,0,알림 없음
1019,0,0,0,0,알림 없음
1020,0,0,0,0,알림 없음
1021,0,0,0,0,알림 없음
1022,0,0,0,0,알림 없음
1023,0,0,0,0,알림 없음
1024,0,0,0,0,알림 없음
1025,0,0,0,0,알림 없음
1026,0,0,0,0,알림 없음
1027,0,0,0,0,알림 없음
1028,0,0,0,0,알림 없음
1029,0,0,0,0,알림 없음
1030,0,0,0,0,알림 없음
1031,0,0,0,0,알림 없음
1032,0,0,0,0,알림 없음
1033,0,0,0,0,알림 없음
1034,0,0,0,0,알림 없음
1035,0,0,0,0,알림 없음
1036,0,0,0,0,알림 없음
1037,0,0,0,0,알림 없음
1038,0,0,0,0,알림 없음
1039,0,0,0,0,알림 없음
1040,0,0,0,0,알림 없음
1041,0,0,0,0,알림 없음
1042,0,0,0,0,알림 없음
1043,0,0,0,0,알림 없음
1044,0,0,0,0,알림 없음
1045,0,0,0,0,알림 없음
1046,0,0,0,0,알림 없음
1047,0,0,0,0,알림 없음
1048,0,0,0,0,알림 없음
1049,0,0,0,0,알림 없음
1050,0,0,0,0,알림 없음
1051,0,0,0,0,알림 없음
1052,0,0,0,0,알림 없음
1053,0,0,0,0,알림 없음
1054,0,0,0,0,알림 없음
1055,0,0,0,0,알림 없음
1056,0,0,0,0,알림 없음
1057,0,0,0,0,알림 없음
1058,0,0,0,0,알림 없음
1059,0,0,0,0,알림 없음
1060,0,0,0,0,알림 없음
1061,0,0,0,0,알림 없음
1062,0,0,0,0,알림 없음
1063,0,0,0,0,알림 없음
1064,0,0,0,0,알림 없음
1065,0,0,0,0,알림 없음
1066,0,0,0,0,알림 없음
1067,0,0,0,0,알림 없음
1068,0,0,0,0,알림 없음
1069,0,0,0,0,알림 없음
1070,0,0,0,0,알림 없음
1071,0,0,0,0,알림 없음
1072,0,0,0,0,알림 없음
1073,0,0,0,0,알림 없음
1074,0,0,0,0,알림 없음
1075,0,0,0,0,알림 없음
1076,0,0,0,0,알림 없음
1077,0,0,0,0,알림 없음
1078,0,0,0,0,알림 없음
1079,0,0,0,0,알림 없음
1080,0,0,0,0,알림 없음
1081,0,0,0,0,알림 없음
1082,0,0,0,0,알림 없음
1083,0,0,0,0,알림 없음
1084,0,0,0,0,알림 없음
1085,0,0,0,0,알림 없음
1086,0,0,0,0,알림 없음
1087,0,0,0,0,알림 없음
1088,0,0,0,0,알림 없음
1089,0,0,0,0,알림 없음
1090,0,0,0,0,알림 없음
1091,0,0,0,0,알림 없음
1092,0,0,0,0,알림 없음
1093,0,0,0,0,알림 없음
1094,0,0,0,0,알림 없음
1095,0,0,0,0,알림 없음
1096,0,0,0,0,알림 없음
1097,0,0,0,0,알림 없음
1098,0,0,0,0,알림 없음
1099,0,0,0,0,알림 없음
1100,0,0,0,0,알림 없음
1101,0,0,0,0,알림 없음
1102,0,0,0,0,알림 없음
1103,0,0,0,0,알림 없음
1104,0,0,0,0,알림 없음
1105,0,0,0,0,알림 없음
1106,0,0,0,0,알림 없음
1107,0,0,0,0,알림 없음
1108,0,0,0,0,알림 없음
1109,0,0,0,0,알림 없음
1110,0,0,0,0,알림 없음
1111,0,0,0,0,알림 없음
1112,0,0,0,0,알림 없음
1113,0,0,0,0,알림 없음
1114,0,0,0,0,알림 없음
1115,0,0,0,0,알림 없음
1116,0,0,0,0,알림 없음
1117,0,0,0,0,알림 없음
1118,0,0,0,0,알림 없음
1119,0,0,0,0,알림 없음
1120,0,0,0,0,알림 없음
1121,0,0,0,0,알림 없음
1122,0,0,0,0,알림 없음
1123,0,0,0,0,알림 없음
1124,0,0,0,0,알림 없음
1125,0,0,0,0,알림 없음
1126,0,0,0,0,알림 없음
1127,0,0,0,0,알림 없음
1128,0,0,0,0,알림 없음
1129,0,0,0,0,알림 없음
1130,0,0,0,0,알림 없음
1131,0,0,0,0,알림 없음
1132,0,0,0,0,알림 없음
1133,0,0,0,0,알림 없음
1134,0,0,0,0,알림 없음
1135,0,0,0,0,알림 없음
1136,0,0,0,0,알림 없음
1137,0,0,0,0,알림 없음
1138,0,0,0,0,알림 없음
1139,0,0,0,0,알림 없음
1140,0,0,0,0,알림 없음
1141,0,0,0,0,알림 없음
1142,0,0,0,0,알림 없음
1143,0,0,0,0,알림 없음
1144,0,0,0,0,알림 없음
1145,0,0,0,0,알림 없음
1146,0,0,0,0,알림 없음
1147,0,0,0,0,알림 없음
1148,0,0,0,0,알림 없음
1149,0,0,0,0,알림 없음
1150,0,0,0,0,알림 없음
1151,0,0,0,0,알림 없음
1152,0,0,0,0,알림 없음
1153,0,0,0,0,알림 없음
1154,0,0,0,0,알림 없음
1155,0,0,0,0,알림 없음
1156,0,0,0,0,알림 없음
1157,0,0,0,0,알림 없음
1158,0,0,0,0,알림 없음
1159,0,0,0,0,알림 없음
1160,0,0,0,0,알림 없음
1161,0,0,0,0,알림 없음
1162,0,0,0,0,알림 없음
1163,0,0,0,0,알림 없음
1164,0,0,0,0,알림 없음
1165,0,0,0,0,알림 없음
1166,0,0,0,0,알림 없음
1167,0,0,0,0,알림 없음
1168,0,0,0,0,알림 없음
1169,0,0,0,0,알림 없음
1170,0,0,0,0,알림 없음
1171,0,0,0,0,알림 없음
1172,0,0,0,0,알림 없음
1173,0,0,0,0,알림 없음
1174,0,0,0,0,알림 없음
1175,0,0,0,0,알림 없음
1176,0,0,0,0,알림 없음
1177,0,0,0,0,알림 없음
1178,0,0,0,0,알림 없음
1179,0,0,0,0,알림 없음
1180,0,0,0,0,알림 없음
1181,0,0,0,0,알림 없음
1182,0,0,0,0,알림 없음
1183,0,0,0,0,알림 없음
1184,0,0,0,0,알림 없음
1185,0,0,0,0,알림 없음
1186,0,0,0,0,알림 없음
1187,0,0,0,0,알림 없음
1188,0,0,0,0,알림 없음
1189,0,0,0,0,알림 없음
1190,0,0,0,0,알림 없음
1191,0,0,0,0,알림 없음
1192,0,0,0,0,알림 없음
1193,0,0,0,0,알림 없음
1194,0,0,0,0,알림 없음
1195,0,0,0,0,알림 없음
1196,0,0,0,0,알림 없음
1197,0,0,0,0,알림 없음
1198,0,0,0,0,알림 없음
1199,0,0,0,0,알림 없음
1200,0,0,0,0,알림 없음
1201,0,0,0,0,알림 없음
1202,0,0,0,0,알림 없음
1203,0,0,0,0,알림 없음
1204,0,0,0,0,알림 없음
1205,0,0,0,0,알림 없음
1206,0,0,0,0,알림 없음
1207,0,0,0,0,알림 없음
1208,0,0,0,0,알림 없음
1209,0,0,0,0,알림 없음
1210,0,0,0,0,알림 없음
1211,0,0,0,0,알림 없음
1212,0,0,0,0,알림 없음
1213,0,0,0,0,알림 없음
1214,0,0,0,0,알림 없음
1215,0,0,0,0,알림 없음
1216,0,0,0,0,알림 없음
1217,0,0,0,0,알림 없음
1218,0,0,0,0,알림 없음
1219,0,0,0,0,알림 없음
1220,0,0,0,0,알림 없음
1221,0,0,0,0,알림 없음
1222,0,0,0,0,알림 없음
1223,0,0,0,0,알림 없음
1224,0,0,0,0,알림 없음
1225,0,0,0,0,알림 없음
1226,0,0,0,0,알림 없음
1227,0,0,0,0,알림 없음
1228,0,0,0,0,알림 없음
1229,0,0,0,0,알림 없음
1230,0,0,0,0,알림 없음
1231,0,0,0,0,알림 없음
1232,0,0,0,0,알림 없음
1233,0,0,0,0,알림 없음
1234,0,0,0,0,알림 없음
1235,0,0,0,0,알림 없음
1236,0,0,0,0,알림 없음
1237,0,0,0,0,알림 없음
1238,0,0,0,0,알림 없음
1239,0,0,0,0,알림 없음
1240,0,0,0,0,알림 없음
1241,0,0,0,0,알림 없음
1242,0,0,0,0,알림 없음
1243,0,0,0,0,알림 없음
1244,0,0,0,0,알림 없음
1245,0,0,0,0,알림 없음
1246,0,0,0,0,알림 없음
1247,0,0,0,0,알림 없음
1248,0,0,0,0,알림 없음
1249,0,0,0,0,알림 없음
1250,0,0,0,0,알림 없음
1251,0,0,0,0,알림 없음
1252,0,0,0,0,알림 없음
1253,0,0,0,0,알림 없음
1254,0,0,0,0,알림 없음
1255,0,0,0,0,알림 없음
1256,0,0,0,0,알림 없음
1257,0,0,0,0,알림 없음
1258,0,0,0,0,알림 없음
1259,0,0,0,0,알림 없음
1260,0,0,0,0,알림 없음
1261,0,0,0,0,알림 없음
1262,0,0,0,0,알림 없음
1263,0,0,0,0,알림 없음
1264,0,0,0,0,알림 없음
1265,0,0,0,0,알림 없음
1266,0,0,0,0,알림 없음
1267,0,0,0,0,알림 없음
1268,0,0,0,0,알림 없음
1269,0,0,0,0,알림 없음
1270,0,0,0,0,알림 없음
1271,0,0,0,0,알림 없음
1272,0,0,0,0,알림 없음
1273,0,0,0,0,알림 없음
1274,1,0,0,0,알림 없음
1275,1,0,0,0,알림 없음
1276,1,1,0,0,일반 검토
1277,1,1,0,0,일반 검토
1278,1,1,1,0,자동 경보
1279,1,0,0,0,알림 없음
1280,1,0,0,0,알림 없음
1281,1,1,1,0,자동 경보
1282,1,1,1,0,자동 경보
1283,1,0,0,0,알림 없음
1284,1,0,0,0,알림 없음
1285,1,1,1,0,자동 경보
1286,1,0,0,0,알림 없음
1287,1,1,1,0,자동 경보
1288,1,1,1,0,자동 경보
1289,1,0,0,0,알림 없음
1290,1,0,0,0,알림 없음
1291,1,0,0,0,알림 없음
1292,1,1,1,0,자동 경보
1293,1,0,0,0,알림 없음
1294,1,1,0,0,일반 검토
1295,1,0,0,0,알림 없음
1296,1,0,0,0,알림 없음
1297,1,0,0,0,알림 없음
1298,1,1,1,0,자동 경보
1299,1,0,0,0,알림 없음
